Brain network by Wahbi
625.0	625.0	625.0	box dimensions in microns
25	25	25	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2648	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	629	5.63738	0.16276223060395598	0.45
2	5	1	769	6.88862	0.14603344718592573	0.45
3	5	2	1008	6.39576	0.8686197556906148	0.45
4	5	2	1303	6.6022	0.003718066553233242	0.45
5	5	3	1585	7.808999999999999	0.49867284396791156	0.45
6	5	4	1583	6.66898	0.8190570464845983	0.45
7	5	5	845	6.09054	0.582910123056468	0.45
8	5	5	1371	5.82808	1.7576946235722941	0.45
9	5	6	490	6.766	2.7552310574535555	0.45
10	5	6	725	5.741820000000001	0.05008094079495945	0.45
11	5	7	1534	6.55552	1.9843385362259875	0.45
12	5	8	374	5.14978	0.9975442235469336	0.45
13	5	8	1375	4.94726	3.0282878951218852	0.45
14	5	9	1757	5.5953800000000005	0.82922886967591	0.45
15	5	10	206	9.7903	6.121888527017016	0.45
16	5	11	961	6.2211	0.6013649075126382	0.45
17	5	11	962	7.925720000000001	0.5227232973627467	0.45
18	5	12	1128	8.39514	0.19803022048316907	0.45
19	5	13	1782	7.5397	5.197075916765329	0.45
20	5	14	152	6.4431199999999995	0.1598235796791939	0.45
21	5	14	918	7.30922	0.13735920443996574	0.45
22	5	15	733	5.73352	1.358950711365723	0.45
23	5	16	542	6.160679999999999	1.686364557777792	0.45
24	5	17	791	6.2736	1.8135543174100919	0.45
25	5	18	1830	7.073720000000001	4.5313813981115585	0.45
26	5	19	368	4.634659999999999	0.002539756702281447	0.45
27	5	19	1265	7.19186	1.1121324140572804	0.45
28	5	20	1629	8.3239	2.5756518988633044	0.45
29	5	21	1474	5.8178399999999995	0.9613453823539158	0.45
30	5	22	216	6.55258	0.17417676205484903	0.45
31	5	23	836	7.3701	0.16093880228852558	0.45
32	5	24	78	6.44122	1.3358838602851995	0.45
33	5	25	623	6.13664	0.45499614358666157	0.45
34	5	26	1850	8.66918	1.086222290127765	0.45
35	5	27	1275	5.32642	0.035576847678279726	0.45
36	5	28	358	7.548039999999999	2.4387138998078544	0.45
37	5	28	449	6.715879999999999	0.974104658285824	0.45
38	5	29	250	5.54446	1.971544799640191	0.45
39	5	30	1106	8.873579999999999	2.387971216669187	0.45
40	5	31	208	4.36302	0.005977737534636208	0.45
41	5	32	295	5.69784	1.5618542449053148	0.45
42	5	32	364	7.16694	0.46186329928637876	0.45
43	5	33	1689	5.64644	1.519947803182071	0.45
44	5	33	1690	6.05036	2.8455658322368014	0.45
45	5	34	281	6.87468	1.3311478400938137	0.45
46	5	35	389	7.1265600000000004	3.1796181464056446	0.45
47	5	36	1642	7.22764	1.7626829555766124	0.45
48	5	37	1369	6.2838199999999995	0.4328642392313604	0.45
49	5	38	867	5.47356	1.8870364892690281	0.45
50	5	39	819	6.1814800000000005	0.5258767504667132	0.45
51	5	40	135	6.89162	1.4329906628447404	0.45
52	5	40	1841	5.11598	0.6822014622097007	0.45
53	5	41	1045	7.42762	0.5178900382361017	0.45
54	5	41	1838	6.15482	1.7740848234219897	0.45
55	5	42	632	7.06668	0.0585392768823532	0.45
56	5	42	1149	7.6609	0.611147189499905	0.45
57	5	43	1346	6.27958	0.09543855154338196	0.45
58	5	43	1742	8.268500000000001	0.4594387573891607	0.45
59	5	44	305	9.7903	6.121888527016993	0.45
60	5	45	551	6.41388	3.419503703237279	0.45
61	5	46	1643	5.40128	1.6217535475210516	0.45
62	5	47	740	7.5571	2.2583576441244952	0.45
63	5	47	741	5.278560000000001	0.9510289258837183	0.45
64	5	48	1447	9.3134	1.69080389870108	0.45
65	5	49	570	6.966200000000001	1.8428829318560898	0.45
66	5	49	623	4.13226	0.1485619591085507	0.45
67	5	50	101	7.65748	0.007167517290053337	0.45
68	5	51	108	6.66534	1.3105116928382894	0.45
69	5	51	357	4.68454	0.30411544232877696	0.45
70	5	52	917	5.87602	1.2687284645903143	0.45
71	5	52	1535	5.88962	0.29718278411914467	0.45
72	5	53	2030	6.47218	3.1778801309620204	0.45
73	5	54	1249	3.50958	0.03846372850627579	0.45
74	5	55	1274	5.78372	1.3567293094562558	0.45
75	5	56	18	7.04058	1.8194906488406157	0.45
76	5	56	417	9.6419	1.8414990957594213	0.45
77	5	57	1779	5.09698	1.7210921096822975	0.45
78	5	58	1835	5.3200400000000005	0.1079787892044282	0.45
79	5	58	1981	8.29954	0.4254530681933687	0.45
80	5	59	181	7.84262	0.18770295825762567	0.45
81	5	59	997	8.21704	0.02899957551025882	0.45
82	5	60	1881	7.921360000000001	0.44464976686027463	0.45
83	5	61	925	5.36296	0.010752725324806221	0.45
84	5	62	647	6.9294400000000005	0.10069205195404267	0.45
85	5	63	1594	7.2586	1.9350119520815232	0.45
86	5	64	211	5.78104	2.5352328416789347	0.45
87	5	65	797	4.68332	0.9261693731132833	0.45
88	5	65	1229	6.95406	2.952919357482082	0.45
89	5	66	577	2.6226800000000003	0.0025236908715247242	0.45
90	5	66	1984	7.24718	0.11310628658001916	0.45
91	5	67	994	7.65904	0.7734044788429045	0.45
92	5	68	635	4.3041	0.22141591171966724	0.45
93	5	68	1919	4.428940000000001	0.3882049370485039	0.45
94	5	69	492	4.966679999999999	0.6832497628193912	0.45
95	5	70	723	5.35526	0.9215504653126034	0.45
96	5	70	1231	7.37304	0.8044141135592259	0.45
97	5	71	319	5.8975800000000005	2.5179145833484013	0.45
98	5	72	388	7.03382	1.2056486034441567	0.45
99	5	73	1615	7.283799999999999	0.45246943392685834	0.45
100	5	73	1616	6.33026	1.6563644341553017	0.45
101	5	74	1049	5.87454	0.0016935166812744814	0.45
102	5	75	124	5.49126	0.7494228333360744	0.45
103	5	76	572	4.22548	0.09213154896840733	0.45
104	5	76	695	6.07848	0.51551215515458	0.45
105	5	77	237	5.66716	2.9578900219817905	0.45
106	5	77	1921	5.50312	0.029434796433515643	0.45
107	5	78	1492	6.193639999999999	0.004811094268170612	0.45
108	5	78	1563	4.4421	1.3310727660170478	0.45
109	5	79	1721	6.9707799999999995	3.3335848194437983	0.45
110	5	80	83	4.41722	0.2541115366222013	0.45
111	5	81	126	7.39118	0.6011101478862971	0.45
112	5	81	370	5.7547	0.6114165895018546	0.45
113	5	82	1050	4.65346	0.12807154211526012	0.45
114	5	83	1206	5.75952	3.6207214021375616	0.45
115	5	84	943	7.2425	0.6124082123732911	0.45
116	5	84	944	5.4557199999999995	0.7275396145809793	0.45
117	5	85	1084	6.818420000000001	1.8266998269890091	0.45
