Brain network by Wahbi
625.0	625.0	625.0	box dimensions in microns
25	25	25	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2620	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	760	6.88862	1.072372606820807	0.45
2	5	1	1281	6.2077800000000005	1.5067159795122853	0.45
3	5	2	593	6.39576	4.367938429677492	0.45
4	5	2	821	6.6022	0.30940454793668126	0.45
5	5	3	1812	6.32442	1.0717284690726105	0.45
6	5	4	616	7.31922	1.6079299122331845	0.45
7	5	4	1365	6.66898	0.3512420047196369	0.45
8	5	5	119	7.95348	2.691333299269446	0.45
9	5	6	717	4.944120000000001	0.09075348687695098	0.45
10	5	7	280	6.09054	1.8156615641269294	0.45
11	5	8	819	6.766	0.13670443467662788	0.45
12	5	8	970	5.741820000000001	1.0907402442621843	0.45
13	5	9	1276	7.398680000000001	2.331605362585065	0.45
14	5	10	867	7.32512	0.8286912615241003	0.45
15	5	11	318	7.69926	1.6705940502861922	0.45
16	5	12	1111	9.7903	4.003743896966029	0.45
17	5	13	1763	7.48156	3.688419519264192	0.45
18	5	14	1008	7.42314	0.683157867164454	0.45
19	5	15	21	8.39514	1.6275231864405846	0.45
20	5	15	361	4.76156	0.4606035254727674	0.45
21	5	16	1410	6.58918	0.36240792323644755	0.45
22	5	17	393	7.0099	3.9620123384914168	0.45
23	5	17	422	5.86474	0.8287801335246954	0.45
24	5	18	883	6.4431199999999995	2.9150849956517977	0.45
25	5	18	1794	5.88962	0.2801516807004841	0.45
26	5	19	1325	8.70016	1.9134506014421724	0.45
27	5	20	1563	6.0663800000000005	2.0479519410235243	0.45
28	5	21	1238	7.16558	0.5985648393572511	0.45
29	5	21	1461	6.160679999999999	1.0289583470833445	0.45
30	5	22	688	8.137599999999999	2.5235234139094325	0.45
31	5	23	208	5.3573	0.05442095647684163	0.45
32	5	24	964	7.04058	0.24125545358710024	0.45
33	5	25	619	4.634659999999999	0.06915398296464807	0.45
34	5	25	1905	7.19186	4.5931621133469926e-05	0.45
35	5	26	1464	4.78006	0.5205624042037365	0.45
36	5	27	1046	8.3239	0.5441265424979855	0.45
37	5	28	430	5.7412600000000005	1.5543882767602077	0.45
38	5	29	431	5.8178399999999995	1.8620100395983143	0.45
39	5	30	1089	5.6784	0.8149169570320848	0.45
40	5	31	1810	6.715879999999999	3.9442731635971366	0.45
41	5	32	1401	6.09288	1.5405953157544128	0.45
42	5	33	1675	7.644399999999999	0.45553582155131095	0.45
43	5	34	1168	5.54446	2.2224527263654736	0.45
44	5	34	1442	4.8728	0.02122691216191469	0.45
45	5	35	232	6.435779999999999	1.3468830152121267	0.45
46	5	36	1376	6.70476	6.623859675627514	0.45
47	5	37	520	8.873579999999999	1.0058322281564436	0.45
48	5	38	853	5.64644	3.314620803601956	0.45
49	5	39	148	6.05036	1.9388301311183462	0.45
50	5	40	1821	6.99252	0.31180740583916783	0.45
51	5	41	1802	4.54728	0.32981001808987304	0.45
52	5	42	143	5.9027	0.02604571421773975	0.45
53	5	42	199	6.0567400000000005	0.4922166741574841	0.45
54	5	43	762	4.88524	0.5146644882547666	0.45
55	5	43	1607	4.50272	0.19750172572987837	0.45
56	5	44	1167	6.1814800000000005	1.9866163566130317	0.45
57	5	44	1869	4.330220000000001	0.6818928365437636	0.45
58	5	45	959	7.19304	0.45962909920350115	0.45
59	5	46	1628	6.624099999999999	0.8905829984645334	0.45
60	5	47	732	4.32622	0.03351891131068217	0.45
61	5	47	733	6.89162	0.10076992313789701	0.45
62	5	48	1005	7.42762	2.7928248803656563	0.45
63	5	49	485	5.12296	0.846757253846003	0.45
64	5	49	1630	7.06668	0.004481002402657653	0.45
65	5	50	1172	7.6609	3.4458066413578696	0.45
66	5	51	1368	8.268500000000001	2.5974192471874464	0.45
67	5	52	7	7.82426	1.0474776206047873	0.45
68	5	52	940	7.48768	2.6979156302263494	0.45
69	5	53	96	7.5571	2.4331745144829644	0.45
70	5	54	653	8.67516	4.168360488221078	0.45
71	5	55	691	6.966200000000001	3.999638543876375	0.45
72	5	56	1404	6.66534	0.3849497888691602	0.45
73	5	57	346	8.18414	4.59997820381456	0.45
74	5	58	380	7.80002	1.2568880806669758	0.45
75	5	58	902	6.41434	1.5549321295701013	0.45
76	5	59	559	3.50958	0.0243665643378469	0.45
77	5	59	1769	4.7066	0.33827234900400516	0.45
78	5	60	1177	5.7412600000000005	1.5543882767602337	0.45
79	5	61	1377	5.33022	0.1848866033395344	0.45
80	5	61	1923	5.78372	0.6436070178232022	0.45
81	5	62	335	7.70114	6.064230666689532	0.45
82	5	62	991	4.85198	1.5900704668296488	0.45
83	5	63	527	5.3200400000000005	1.6339635366807874	0.45
84	5	63	1430	8.29954	1.6035704251472251	0.45
85	5	64	1756	5.5256799999999995	0.7645366223116762	0.45
86	5	65	310	7.26476	2.83587962289898	0.45
87	5	66	272	5.85748	0.3253197536155613	0.45
88	5	67	977	5.29202	1.1312876138881918	0.45
89	5	68	91	8.22868	4.468023543804247	0.45
90	5	69	342	7.2586	2.4154753855689575	0.45
91	5	69	755	5.78104	1.0926073566631196	0.45
92	5	70	715	7.240460000000001	2.0019201338852626	0.45
93	5	71	1274	6.98662	1.2577527103361956	0.45
94	5	71	1823	4.68332	0.34467822614112065	0.45
95	5	72	441	5.023199999999999	0.6386682292171288	0.45
96	5	73	1602	6.20594	3.4840438412413675	0.45
97	5	74	1044	7.24718	0.3825723707186027	0.45
98	5	75	689	4.428940000000001	0.6779505762394759	0.45
99	5	75	1372	5.35526	2.3962506666679997	0.45
100	5	76	319	5.11718	1.0976298493646581	0.45
101	5	77	281	6.08518	1.7988508496519844	0.45
102	5	78	133	7.283799999999999	0.134859036042423	0.45
103	5	79	1403	7.79632	0.1067560514634155	0.45
104	5	80	1441	6.6151800000000005	5.502747326079845	0.45
105	5	81	659	5.864199999999999	0.9326145299800347	0.45
106	5	82	1395	7.5342	2.4268534941224242	0.45
107	5	83	1471	5.50312	0.24384540846166575	0.45
108	5	84	467	6.193639999999999	1.3470198878132729	0.45
109	5	85	1601	6.95406	1.63365709401033	0.45
110	5	86	27	7.37618	0.507744700712119	0.45
111	5	86	55	6.47298	0.16242050146997808	0.45
112	5	87	1723	5.1962600000000005	1.125371184474696	0.45
113	5	87	1772	7.84134	1.7243857206690243	0.45
114	5	88	1771	7.9539800000000005	1.4018294990634865	0.45
115	5	89	776	5.7547	1.3126478041093315	0.45
116	5	89	778	6.40914	2.289005820933528	0.45
117	5	90	1373	6.23646	0.946276254845006	0.45
118	5	91	271	5.75952	2.129115811851123	0.45
119	5	91	861	7.2425	2.338907731953167	0.45
120	5	92	1297	5.51126	0.1691846938506283	0.45
121	5	92	1490	6.50056	0.7207283147594246	0.45
122	5	93	988	8.1252	1.7186393450774646	0.45
123	5	94	77	5.32566	1.7926473059110077	0.45
124	5	94	601	6.818420000000001	1.796197608347966	0.45
125	5	95	899	8.6076	0.9366077747380958	0.45
126	5	96	989	7.07338	4.102590902419885	0.45
127	5	97	75	7.46894	3.0742012429074683	0.45
128	5	98	405	6.12866	3.835871825039465	0.45
129	5	99	1388	5.775239999999999	2.2586565787555295	0.45
130	5	100	361	6.3435999999999995	2.5997339291265376	0.45
131	5	100	1327	4.44206	0.3163408132887098	0.45
132	5	101	492	4.7233	1.513117147865304	0.45
133	5	101	1067	5.278560000000001	0.42546952377481184	0.45
134	5	102	1856	5.46164	3.794829455426328	0.45
135	5	102	1883	6.48714	3.1914945848585465	0.45
136	5	103	712	8.0045	0.6410236004345221	0.45
137	5	104	1228	4.29624	0.090691610694878	0.45
138	5	104	1344	6.83784	0.3740622190488916	0.45
139	5	105	1615	3.4795599999999998	0.14652683176008496	0.45
140	5	105	1616	7.13828	4.501614606964695	0.45
141	5	106	406	6.48662	0.16099044689966055	0.45
