Brain network by Wahbi
625.0	625.0	625.0	box dimensions in microns
25	25	25	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2623	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	912	5.63738	2.1689076464821584	0.45
2	5	2	284	6.39576	4.41117931966855	0.45
3	5	3	1820	6.66898	4.094688049396476	0.45
4	5	4	1474	5.82808	0.371991868268928	0.45
5	5	5	226	6.766	2.8920201866836126	0.45
6	5	5	2014	5.8167	3.197824084071611	0.45
7	5	6	728	5.7022	0.37635453455078455	0.45
8	5	7	703	7.327640000000001	4.780700502908818	0.45
9	5	8	539	4.791060000000001	0.32956334519721864	0.45
10	5	8	581	7.398680000000001	3.49735856779948	0.45
11	5	9	1280	4.2856000000000005	0.03869356715609898	0.45
12	5	10	1047	7.32512	0.28223054734676895	0.45
13	5	11	961	5.5953800000000005	0.970517137217687	0.45
14	5	12	1121	9.7903	1.2138009481684247	0.45
15	5	13	1771	7.48156	1.5042951339601291	0.45
16	5	14	175	4.76156	0.2779564484670359	0.45
17	5	14	379	7.52184	0.30149848478201635	0.45
18	5	15	1341	5.86474	3.8456495552584364	0.45
19	5	16	1415	6.125579999999999	0.39307610144971467	0.45
20	5	17	646	5.88962	2.799144471827945	0.45
21	5	18	56	7.840280000000001	0.09582472026469938	0.45
22	5	18	419	5.73352	0.4875247267774792	0.45
23	5	19	1855	5.81628	0.49774204866442	0.45
24	5	20	920	6.160679999999999	0.9832861650641657	0.45
25	5	21	450	6.55876	1.284721144758882	0.45
26	5	22	1754	7.04058	1.7250760808256802	0.45
27	5	22	1971	7.073720000000001	1.0315758393842338	0.45
28	5	23	139	4.7014000000000005	0.10020603058711247	0.45
29	5	24	220	4.634659999999999	0.4211067260710182	0.45
30	5	24	1139	7.19186	2.59402761905246	0.45
31	5	25	1290	7.54732	2.635245792643655	0.45
32	5	26	1498	6.6832	4.8593765549620915	0.45
33	5	27	125	7.1303	0.16642088880487005	0.45
34	5	27	1797	4.6038	0.8471540935142534	0.45
35	5	28	563	7.09516	0.1276299501781495	0.45
36	5	28	995	5.8178399999999995	0.2456093538197663	0.45
