Brain network by Wahbi
625.0	625.0	625.0	box dimensions in microns
25	25	25	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2636	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	364	5.63738	1.5651206830981947	0.45
2	5	1	530	6.88862	2.7508747080530918	0.45
3	5	2	1004	6.39576	1.1424699835712362	0.45
4	5	2	1857	6.6022	1.956969988118847	0.45
5	5	3	1826	6.64	1.2849527009400965	0.45
6	5	4	1461	6.66898	0.5024397992257037	0.45
7	5	5	269	7.82426	1.0637179338744156	0.45
8	5	6	725	8.12028	0.7935058134797184	0.45
9	5	7	1571	5.8167	0.025793064920492288	0.45
10	5	8	1370	7.398680000000001	0.8796608458658344	0.45
11	5	8	1508	6.55552	0.4428632958362576	0.45
12	5	9	1283	5.14978	0.8933612001310373	0.45
13	5	10	2025	5.5953800000000005	2.2532099118813496	0.45
14	5	11	959	7.21652	0.19079150201267359	0.45
15	5	12	1122	7.925720000000001	1.8456575492132983	0.45
16	5	12	1894	7.48156	4.298934976960201	0.45
17	5	13	1776	7.26768	3.936847274133314	0.45
18	5	14	1368	8.39514	0.5840172659831314	0.45
19	5	14	1584	4.76156	0.8255722952839102	0.45
20	5	15	590	5.86474	1.355372386232854	0.45
21	5	16	1210	5.88962	1.7580837814649244	0.45
22	5	17	793	5.95346	0.3242530708193571	0.45
23	5	18	386	5.73352	3.9409901189910883	0.45
24	5	19	66	7.16558	1.9471225837079063	0.45
25	5	20	39	6.89162	0.6257069360007252	0.45
26	5	21	532	4.65244	0.8858478967819916	0.45
27	5	21	1276	6.2736	1.5061354995192955	0.45
28	5	22	280	7.04058	2.0258362217726735	0.45
29	5	22	1632	7.073720000000001	2.223249367923162	0.45
30	5	23	83	4.634659999999999	0.0857777342078342	0.45
31	5	23	1365	7.37618	1.3646901082203036	0.45
32	5	24	1053	7.1303	1.083049010690351	0.45
33	5	25	77	5.7412600000000005	1.363477841057037	0.45
34	5	25	856	5.8178399999999995	0.11835752237004253	0.45
35	5	26	201	3.76072	0.000182766810911037	0.45
36	5	26	1078	6.13664	0.019324380527611672	0.45
37	5	27	325	7.548039999999999	0.48465927712625706	0.45
38	5	27	673	6.715879999999999	2.6165667238323054	0.45
39	5	28	600	5.54446	1.8900768736453353	0.45
40	5	28	1521	4.8728	1.4454229260993043	0.45
41	5	29	1232	6.70476	0.549793532383643	0.45
42	5	30	278	7.16694	2.9264264098312207	0.45
43	5	31	147	3.5164400000000002	0.04057843185298511	0.45
44	5	32	831	4.9607	0.20806790280747983	0.45
45	5	33	1686	6.05036	4.669069593254375	0.45
46	5	34	632	7.6119	2.0615891713937184	0.45
47	5	35	1158	5.0431	1.331497956307373	0.45
48	5	36	392	6.0567400000000005	1.8353852285165513	0.45
49	5	36	1638	4.88524	0.792566454047752	0.45
50	5	37	622	5.12564	1.2132913062077384	0.45
51	5	37	955	4.50272	1.3190884663596671	0.45
52	5	38	728	6.1814800000000005	0.05414550274829643	0.45
53	5	39	799	6.10656	0.7217148706800353	0.45
54	5	40	1835	5.819	3.3991164591389667	0.45
55	5	41	388	5.12296	2.136595943978654	0.45
56	5	41	1834	7.6609	1.43456632211873	0.45
57	5	42	415	6.116619999999999	3.258947336952152	0.45
58	5	43	1864	6.41388	0.0005727086784801242	0.45
59	5	44	139	7.48768	1.7914461862118787	0.45
60	5	44	2007	5.278560000000001	0.9163152666959364	0.45
61	5	45	434	8.67516	3.63671644827348	0.45
62	5	46	1639	6.94538	3.5202100838414974	0.45
63	5	46	1971	10.26372	5.817108323155846	0.45
64	5	47	741	4.13226	0.6076795217648243	0.45
65	5	47	742	6.66534	1.1596888946585606	0.45
66	5	48	998	4.68454	0.07824532086967254	0.45
67	5	48	1594	6.25162	0.3820308482325076	0.45
68	5	49	249	3.6802	0.2093312790561933	0.45
69	5	50	460	5.87602	0.36580763047137277	0.45
70	5	50	1842	6.41434	0.02487767339646495	0.45
71	5	51	447	3.50958	0.015685930997647785	0.45
72	5	51	2024	4.7066	0.42952154940951986	0.45
73	5	52	265	7.7903	0.2784880189831434	0.45
74	5	52	1344	5.33022	1.0170299508152825	0.45
75	5	53	629	7.70114	4.941140802557578	0.45
76	5	53	1227	4.85198	0.5781996015248748	0.45
77	5	54	1627	7.09724	4.613517072263385	0.45
78	5	55	695	7.807259999999999	1.10053449559902	0.45
79	5	56	1783	8.29954	0.5382335388716439	0.45
80	5	56	1903	7.84262	1.354409343831663	0.45
81	5	57	1774	5.2242	0.9545536856514405	0.45
82	5	58	1304	8.21704	2.2834236140607844	0.45
83	5	59	1891	8.22868	4.263481104402455	0.45
84	5	60	1342	6.77582	0.20215824776128258	0.45
85	5	61	467	7.169980000000001	0.014325453330133575	0.45
86	5	62	589	6.79844	1.4788217311635836	0.45
87	5	63	1292	8.66478	0.48659099579325643	0.45
88	5	64	179	7.1667000000000005	0.8149491830342938	0.45
89	5	65	780	7.5409	1.9465023983473686	0.45
90	5	66	921	6.20594	1.9443452530875742	0.45
91	5	66	923	2.6226800000000003	0.002777330620313195	0.45
92	5	67	1560	7.46894	0.4313757284820534	0.45
93	5	68	813	5.35526	1.973417169274402	0.45
94	5	69	670	5.8975800000000005	1.6828481803789634	0.45
95	5	69	1350	5.32566	2.7132845226356843	0.45
96	5	70	723	7.932300000000001	2.2096358644994596	0.45
97	5	71	1280	5.65172	0.6921191688925911	0.45
98	5	72	1581	5.2249	1.253102727109178	0.45
99	5	73	832	6.08518	0.21699901748817974	0.45
100	5	73	1612	7.283799999999999	0.16294639493923976	0.45
101	5	74	42	6.692279999999999	0.4028648001088011	0.45
102	5	75	1403	6.87596	5.566919200504625	0.45
103	5	76	639	5.50312	1.488692265499943	0.45
104	5	76	1131	6.44122	1.4083507252643628	0.45
105	5	77	353	6.193639999999999	1.1512495982089226	0.45
106	5	77	1468	4.4421	0.21222824284810815	0.45
107	5	78	848	6.939139999999999	1.721682550311213	0.45
108	5	79	35	6.87468	1.310134874715149	0.45
109	5	79	652	4.41722	0.4820342589830844	0.45
110	5	80	462	4.7923	0.9583592818906205	0.45
111	5	81	643	7.84134	2.3893653214744957	0.45
112	5	81	1743	5.7547	0.05573421108232038	0.45
113	5	82	398	6.40914	0.13554513665818851	0.45
114	5	82	805	5.75952	0.33877800453903373	0.45
115	5	83	380	4.634659999999999	0.08577773420783497	0.45
116	5	84	940	5.4557199999999995	1.7301990811657035	0.45
117	5	85	384	5.93118	0.5848355769698947	0.45
118	5	86	1335	6.818420000000001	2.2459742511116976	0.45
119	5	87	1704	5.04772	0.7995563217353628	0.45
120	5	88	927	8.6076	1.4135819519510378	0.45
121	5	89	789	7.07338	2.245753677463055	0.45
122	5	90	1290	4.913860000000001	1.57489857685835	0.45
123	5	90	1382	6.12866	0.43957238955447525	0.45
124	5	91	225	7.12514	0.2526908522472737	0.45
125	5	91	636	7.39702	0.4405858142382556	0.45
126	5	92	1220	3.28114	0.0015647272141812829	0.45
127	5	93	1001	4.44206	0.5848781097018299	0.45
128	5	93	1416	4.7233	0.39502183813803854	0.45
129	5	94	193	5.46164	1.2213367568467932	0.45
130	5	94	1254	6.48714	0.1839218331784504	0.45
131	5	95	474	5.8502600000000005	2.6096648174271784	0.45
132	5	95	910	6.32434	1.822588566213531	0.45
133	5	96	1002	8.45222	2.3573627786905673	0.45
134	5	97	357	5.712	2.6619435520627692	0.45
135	5	97	551	4.29624	0.24646377044158604	0.45
136	5	98	218	8.67986	1.5832858389393198	0.45
137	5	98	943	3.4795599999999998	0.11978142370042053	0.45
138	5	99	831	5.2154799999999994	0.054263776989651964	0.45
139	5	100	256	6.48452	1.6929924702347137	0.45
140	5	101	1799	7.85976	0.18615288593926188	0.45
