Brain network by Wahbi
625.0	625.0	625.0	box dimensions in microns
25	25	25	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2621	total number of segments
name	type	from	to	diam.	rel. flow	hem.
185	5	134	754	4.53078	2.2123362013846077	0.45
186	5	135	865	5.2274400000000005	1.2982806368176885	0.45
187	5	136	76	7.921360000000001	1.6207338666787925	0.45
188	5	136	402	6.947080000000001	3.5199282416976705	0.45
189	5	137	653	6.2725599999999995	3.0466077347274876	0.45
190	5	138	1894	6.488460000000001	1.4803396063336216	0.45
191	5	139	86	6.33026	3.8298398120525117	0.45
192	5	140	440	4.38426	1.8671333825622427	0.45
193	5	140	589	4.7651200000000005	1.5505190734767076	0.45
194	5	141	959	6.0663800000000005	1.5293026162460084	0.45
195	5	142	920	4.69304	0.10346182495104626	0.45
196	5	142	921	6.94332	1.103286456606844	0.45
197	5	143	164	7.18786	1.601955847258548	0.45
198	5	144	1002	5.80756	0.00340326062476508	0.45
199	5	145	422	5.3052399999999995	0.08397598987461384	0.45
200	5	146	365	6.12266	0.10951371945537372	0.45
201	5	146	1985	7.78068	0.9915659042580819	0.45
202	5	147	913	7.067559999999999	0.05062074852534591	0.45
203	5	148	1910	5.9998	4.121933975722243	0.45
204	5	149	1593	5.8621799999999995	5.095121363234786	0.45
205	5	150	221	6.771	2.5865902939523338	0.45
206	5	151	1560	6.26064	1.3670709485057873	0.45
207	5	152	1630	6.00422	3.341495124203501	0.45
208	5	153	786	4.68422	0.5951985273631362	0.45
209	5	153	1929	6.548979999999999	2.0623309890814303	0.45
210	5	154	568	5.472	3.278614184563751	0.45
211	5	155	542	4.1886	0.2300430706998058	0.45
212	5	155	1049	6.80052	0.22291812079630746	0.45
213	5	156	1890	5.48684	0.7436537109597937	0.45
214	5	157	53	5.278560000000001	1.2703493924798093	0.45
215	5	157	1749	6.1422	2.4958628470098327	0.45
216	5	158	208	7.09928	0.6427997886505631	0.45
217	5	158	1359	4.36302	0.6783115283978021	0.45
218	5	159	22	7.16558	3.0677329527372703	0.45
219	5	159	851	4.7272799999999995	0.4020198937330785	0.45
220	5	160	809	8.16772	0.4692623975676462	0.45
221	5	160	1936	6.55258	0.4153785813502806	0.45
222	5	161	902	6.434240000000001	1.877363845168034	0.45
223	5	161	904	4.98686	0.2472069934167646	0.45
224	5	161	1150	6.40134	0.7353978600053085	0.45
225	5	162	144	5.80756	0.0034032606247630303	0.45
226	5	162	1002	9.36718	0.07685848727796529	0.45
227	5	163	775	6.17506	0.0008110298012570185	0.45
228	5	163	1581	5.40546	0.17475897990950784	0.45
229	5	164	1422	7.10372	3.553020050735716	0.45
230	5	165	806	7.815999999999999	0.5287708102817449	0.45
231	5	166	615	7.65904	7.842443971318934	0.45
232	5	167	1023	7.07854	3.6245871283904694	0.45
233	5	168	416	5.77216	1.101079623713478	0.45
234	5	169	1117	6.551399999999999	0.5553381818762858	0.45
235	5	170	1462	7.55974	1.5056276763524394	0.45
236	5	171	1356	9.59966	0.6023678773494187	0.45
237	5	172	866	6.48452	1.2009334155071374	0.45
238	5	173	1681	4.604679999999999	0.23865580350773663	0.45
239	5	174	600	7.09992	0.1874686168555907	0.45
240	5	174	1503	5.49172	0.6626021013435911	0.45
241	5	175	153	6.82658	2.6575295164445727	0.45
242	5	175	265	8.93872	2.4510040571172187	0.45
243	5	176	604	5.488919999999999	0.053743837490899796	0.45
244	5	176	1473	4.1203199999999995	0.013496780543802933	0.45
245	5	177	507	8.00568	1.704465073054688	0.45
246	5	177	2003	5.35218	1.8292776637933401	0.45
247	5	178	1479	5.59832	1.2357389799170255	0.45
248	5	179	663	6.0453600000000005	3.2441871585796194	0.45
249	5	179	973	7.1667000000000005	0.6585266867699869	0.45
250	5	180	1302	6.106459999999999	1.5862990515634618	0.45
251	5	181	391	6.1969199999999995	0.778267643367908	0.45
252	5	182	59	4.13226	0.0010819639248355638	0.45
253	5	182	1305	6.85142	0.013134530830399132	0.45
254	5	183	793	6.390359999999999	1.9740437579055607	0.45
255	5	184	1624	5.68722	0.13674616188504363	0.45
256	5	185	1637	6.54982	0.1763973748438249	0.45
257	5	186	769	6.60414	1.5556665744024827	0.45
258	5	187	449	4.64894	0.26793878763265105	0.45
259	5	188	1231	6.9201	0.7885545208456346	0.45
260	5	188	1232	6.67516	1.0545286364803956	0.45
261	5	189	1176	6.0663800000000005	1.529302616246025	0.45
262	5	190	747	5.06688	0.3930356488141325	0.45
263	5	191	1300	8.83768	3.1068999615581716	0.45
264	5	192	16	6.2211	0.6901376148164706	0.45
265	5	193	965	5.7271	1.234152830044604	0.45
266	5	194	737	6.6297999999999995	3.080259744044615	0.45
267	5	194	1157	7.31202	2.241390392603055	0.45
268	5	195	76	7.1452800000000005	1.8838652123690536	0.45
269	5	196	469	3.4269000000000003	0.4853226152789947	0.45
270	5	196	1533	5.7449200000000005	0.2754677588713547	0.45
271	5	197	438	4.97568	0.608428231105034	0.45
272	5	198	1594	6.2511399999999995	1.1089784936251887	0.45
273	5	199	840	5.17638	0.44730754067921374	0.45
274	5	200	765	6.42368	0.2915472067118285	0.45
275	5	200	766	3.97142	0.051218000603764656	0.45
276	5	201	1308	6.66286	0.9282915577202866	0.45
277	5	202	1025	6.26316	1.6552687423352346	0.45
278	5	202	1336	3.36148	0.04301727514464637	0.45
279	5	203	992	5.80146	0.21167257220256935	0.45
280	5	204	1454	5.41618	4.51350211411357	0.45
281	5	205	1962	7.9040799999999996	1.8430831573260718	0.45
282	5	206	1548	5.27412	0.9499294503938737	0.45
283	5	207	1409	5.569120000000001	0.4672240561841982	0.45
284	5	208	1459	7.65076	1.2890278841063425	0.45
285	5	209	835	5.243799999999999	2.027935020014998	0.45
286	5	209	836	6.490880000000001	1.0787054317926665	0.45
287	5	210	463	6.1281	0.2695126645977577	0.45
288	5	211	893	6.25376	3.078160095372319	0.45
289	5	211	1412	5.7825	0.5769262620235984	0.45
290	5	212	454	4.745959999999999	0.7146836240481567	0.45
291	5	213	1880	6.63462	1.1904334015345577	0.45
292	5	214	1544	5.8566	1.0104555561010886	0.45
293	5	215	678	5.9235	0.23794735386138732	0.45
294	5	216	685	5.8845600000000005	1.1839460216157482	0.45
295	5	217	50	5.12296	2.1218779234761853	0.45
296	5	217	557	6.98104	2.000056052245941	0.45
297	5	218	1356	5.8310200000000005	0.41294940511920364	0.45
298	5	219	1020	7.909420000000001	0.30538640317525506	0.45
299	5	220	2005	6.53348	4.394622287562485	0.45
300	5	221	1203	6.771	2.5865902939523506	0.45
301	5	222	1192	6.41382	2.72493663501042	0.45
302	5	223	674	3.0655	0.00547879741810317	0.45
303	5	223	1891	7.1542	1.6480862285763445	0.45
304	5	224	955	6.1195200000000005	0.4925712187201835	0.45
305	5	224	1360	9.037619999999999	1.0548942679167834	0.45
306	5	225	236	7.807180000000001	3.859689733089258	0.45
307	5	226	1044	4.57896	0.35891041930627027	0.45
308	5	226	1802	6.93708	0.477028734251007	0.45
309	5	227	1785	5.4662999999999995	0.877420505832106	0.45
310	5	228	699	7.51494	1.2008588106233309	0.45
311	5	229	334	8.10892	0.07502365892214305	0.45
312	5	229	1202	5.90886	1.917422489563724	0.45
313	5	230	156	8.86256	0.5141790697376936	0.45
314	5	230	1816	7.7045200000000005	0.3782895227124088	0.45
315	5	231	1394	8.79212	2.7537890771091513	0.45
316	5	232	517	6.32442	1.4257549449944045	0.45
317	5	232	1999	4.17432	0.37646391169472776	0.45
318	5	233	994	6.70476	1.2826176328377565	0.45
319	5	234	187	4.64894	0.2679387876326527	0.45
320	5	234	1505	4.76436	2.643792435346142	0.45
321	5	235	201	6.66286	0.9282915577202866	0.45
322	5	235	1446	4.71098	0.16577898361635446	0.45
323	5	236	1779	6.416440000000001	3.87318651363306	0.45
324	5	237	10	6.766	0.20317426013425638	0.45
325	5	237	82	7.24718	0.8133271399228308	0.45
326	5	238	1393	8.07526	2.4938391628047034	0.45
327	5	238	1396	7.45594	1.31018878741074	0.45
328	5	239	1532	5.65126	1.870912324865539	0.45
329	5	240	290	8.26	0.07694672650682312	0.45
330	5	240	630	6.54402	1.093503668750119	0.45
331	5	241	675	4.009440000000001	0.1563501619070941	0.45
332	5	241	1847	6.72114	0.6615516073941305	0.45
333	5	242	1531	6.0202	4.020570791033764	0.45
334	5	243	891	6.41894	2.7506034495818876	0.45
335	5	243	1820	5.662100000000001	0.27029320768732396	0.45
336	5	244	608	5.3204199999999995	1.209590877376272	0.45
337	5	245	958	5.46718	1.2716998024701114	0.45
338	5	246	196	4.4943	0.760790374150342	0.45
339	5	247	1806	5.34464	0.015207789799684785	0.45
340	5	248	1152	7.11284	1.937342039153443	0.45
341	5	249	1808	7.326020000000001	1.6712202712936843	0.45
342	5	250	1705	3.6802	0.21443799942039857	0.45
343	5	250	1706	7.753340000000001	5.270586440747584	0.45
344	5	251	1931	3.0279	0.08667964734638263	0.45
345	5	252	697	5.753480000000001	0.27655394756820634	0.45
346	5	252	698	5.56522	0.811501722136832	0.45
347	5	252	699	3.39148	0.15669210182098306	0.45
348	5	253	1041	5.7794	0.022021072339077664	0.45
349	5	254	284	4.94362	0.24503932139585147	0.45
350	5	255	592	6.72392	0.31957774549156837	0.45
351	5	255	917	2.6341400000000004	0.01387506939502498	0.45
352	5	256	1817	7.22734	2.157804578527305	0.45
353	5	257	172	6.48452	1.200933415507104	0.45
354	5	257	1559	6.8684199999999995	0.9742529881739027	0.45
355	5	258	1741	7.32358	1.6660133439506966	0.45
356	5	259	1361	5.9836599999999995	1.0648866417997886	0.45
357	5	260	56	5.722300000000001	0.494329399628438	0.45
358	5	260	1658	6.2001	0.3243719215512673	0.45
359	5	261	984	6.76962	2.069296039189677	0.45
360	5	262	1701	6.00052	8.994138698034282	0.45
361	5	263	130	5.775239999999999	0.07235230423303868	0.45
362	5	263	1639	4.42564	0.004598733520596818	0.45
363	5	264	1989	6.874	3.504171649074337	0.45
364	5	265	1784	8.93872	2.451004057117169	0.45
365	5	266	85	6.08518	0.49017076313346447	0.45
366	5	266	1840	7.21068	0.4720709207369954	0.45
367	5	267	40	7.514460000000001	1.6019595464126783	0.45
368	5	267	461	5.14924	0.07078600327298133	0.45
369	5	268	958	5.41896	1.7832682327518454	0.45
370	5	269	68	6.47218	0.24544107186972058	0.45
371	5	270	67	5.87602	1.1476098225712856	0.45
372	5	270	155	7.97242	0.45296119149608427	0.45
373	5	271	1886	5.8075	0.3223472261112514	0.45
374	5	271	1953	6.4248400000000006	0.9917326408181432	0.45
375	5	272	549	6.77094	3.196243195291187	0.45
376	5	272	693	4.34018	0.22882928084670986	0.45
377	5	273	365	6.66284	0.8094823774915624	0.45
378	5	273	1730	5.17188	0.061616197781053324	0.45
379	5	274	1870	6.17366	1.4288095366066569	0.45
380	5	275	495	7.13312	1.3564192000537838	0.45
381	5	275	1257	9.05516	0.08693880156493126	0.45
382	5	276	1720	6.523	0.625577330514254	0.45
383	5	276	1867	4.2824599999999995	0.3280621631797572	0.45
384	5	277	1344	7.57066	2.004546214121541	0.45
385	5	278	683	7.681839999999999	0.96913823958912	0.45
386	5	279	723	6.2100599999999995	0.012686202777491355	0.45
387	5	279	1341	8.7937	0.00436565358998288	0.45
388	5	280	1343	7.37618	3.655086357395869	0.45
389	5	281	477	7.290240000000001	0.699293055989265	0.45
390	5	281	1447	6.9737599999999995	1.581832124526349	0.45
391	5	282	372	4.44206	1.083248537006391	0.45
392	5	282	646	3.6236599999999997	0.9107633078226017	0.45
393	5	283	686	5.24494	0.19020092823921078	0.45
394	5	284	1426	4.94362	0.2450393213958606	0.45
395	5	285	158	3.88368	0.4801500823442851	0.45
396	5	286	24	7.35796	1.1533007675035407	0.45
397	5	287	20	5.88962	0.14976887085267349	0.45
398	5	288	813	5.641	2.563758381987632	0.45
399	5	289	704	5.96168	1.9236474839058855	0.45
400	5	289	1959	3.33834	0.043974569607343784	0.45
401	5	290	1958	7.1895999999999995	1.013453162224382	0.45
402	5	291	1771	7.97978	0.35595880523009066	0.45
403	5	292	946	6.29242	1.327612556193993	0.45
404	5	292	1304	7.99712	1.704061835453731	0.45
405	5	293	1114	4.4863	0.18958561285618203	0.45
406	5	294	1078	4.54974	1.1252675785324304	0.45
407	5	295	1702	8.07934	3.950932840876178	0.45
408	5	296	875	6.23706	2.2675236556613276	0.45
409	5	296	1796	6.9699	0.5780136333865693	0.45
410	5	297	1590	6.21826	0.6900129028082298	0.45
411	5	298	915	4.5431	1.398804821657937	0.45
412	5	299	688	7.2338000000000005	0.5364805677320849	0.45
413	5	300	472	7.073720000000001	0.17455007474546091	0.45
414	5	301	1731	8.515120000000001	1.3997442684519872	0.45
415	5	302	541	8.10928	1.5619278332072821	0.45
416	5	303	854	4.5092799999999995	0.14528418476018007	0.45
417	5	304	390	4.97098	0.40724398319182026	0.45
418	5	305	725	8.322600000000001	0.017213585813047584	0.45
419	5	306	559	5.89724	0.8179017693012189	0.45
420	5	306	800	4.99748	0.007237293369817622	0.45
421	5	307	1072	5.2199	0.7756243603321997	0.45
422	5	307	1073	6.259799999999999	0.9823474257581426	0.45
423	5	308	1397	6.45394	1.6829915807207372	0.45
424	5	309	519	5.42262	0.08562239731880737	0.45
425	5	309	542	6.225300000000001	0.2803661766542656	0.45
426	5	310	460	3.48088	0.08595471042863988	0.45
427	5	310	679	6.60738	1.0228605377725832	0.45
428	5	311	278	6.61478	0.6167627142806333	0.45
429	5	311	1928	7.0049399999999995	0.9695363372828241	0.45
430	5	312	1712	6.05822	0.3197563220903739	0.45
431	5	313	342	6.3073	1.1495993013319705	0.45
432	5	313	1146	5.7228200000000005	2.2609821133956003	0.45
433	5	314	1750	4.0320800000000006	0.007376703945226902	0.45
434	5	314	1751	6.53568	0.07123310936692419	0.45
435	5	315	465	6.45514	0.6427187315086542	0.45
436	5	316	613	7.03956	2.0866258493485166	0.45
437	5	317	306	6.57004	0.825139062671034	0.45
438	5	317	1345	5.2596	1.9507615718769082	0.45
439	5	318	1368	8.66918	0.2072360238173558	0.45
440	5	319	290	6.09054	0.9365064357175956	0.45
441	5	320	1312	5.0431	1.6126459530372006	0.45
442	5	321	430	7.18786	1.6019558472585398	0.45
443	5	322	247	5.34464	0.015207789799681383	0.45
444	5	322	1116	7.97368	0.12932128339810023	0.45
445	5	323	325	5.03908	0.5595083973416461	0.45
446	5	323	1946	4.5323	0.14452907319781227	0.45
447	5	324	1501	6.2169	0.6073446272735271	0.45
448	5	325	1949	6.61298	2.610532231497752	0.45
449	5	326	1647	5.37566	1.467955759015333	0.45
450	5	327	1499	2.8933	0.004037084645901322	0.45
451	5	327	1658	6.2256	0.07708714963699301	0.45
452	5	328	39	6.0567400000000005	3.652193359372032	0.45
453	5	328	1225	4.1805	0.29115542923310583	0.45
454	5	329	2009	5.61072	0.8113153236450495	0.45
455	5	330	1421	7.6424199999999995	0.5249782332526478	0.45
456	5	330	1433	6.6703399999999995	0.314244471010954	0.45
457	5	331	481	5.69744	2.8876791807131665	0.45
458	5	332	1861	5.662839999999999	0.45738167385698647	0.45
459	5	333	1236	6.6332	2.0674657437830715	0.45
460	5	334	1369	6.55876	2.1601539326472277	0.45
461	5	335	136	6.17388	5.140662108376496	0.45
462	5	335	1964	7.37876	2.024440909340943	0.45
463	5	336	789	5.5598	0.6379393812314178	0.45
464	5	336	1132	4.99852	0.19073055875493233	0.45
465	5	337	1298	6.9893	5.9281634617759735	0.45
466	5	338	515	6.9131599999999995	0.16604233973331678	0.45
467	5	339	434	5.51856	0.4548917741114493	0.45
468	5	339	1426	4.3996	1.781655260562181	0.45
469	5	340	614	5.35194	1.0573645365388291	0.45
470	5	341	321	7.18786	1.6019558472585729	0.45
471	5	342	455	7.698359999999999	1.8229439289009894	0.45
472	5	343	15	5.43102	1.369983094620846	0.45
473	5	344	821	3.78172	0.08938923682374932	0.45
474	5	345	656	4.81246	0.4570717069029032	0.45
475	5	345	1004	8.66308	2.8868009309105926	0.45
476	5	346	661	6.434240000000001	1.877363845168109	0.45
477	5	347	1887	4.75796	0.0364233374946731	0.45
478	5	348	974	5.08068	0.46720219713514893	0.45
479	5	349	1280	6.1870199999999995	0.7153871315215787	0.45
480	5	350	86	4.22548	1.569925913786225	0.45
481	5	351	1430	5.488919999999999	0.05374383749090601	0.45
482	5	352	200	7.971419999999999	0.3427652073156181	0.45
483	5	352	1347	5.39562	0.30695068925878893	0.45
484	5	353	1536	6.46522	0.9750143667043099	0.45
485	5	354	1211	7.1972000000000005	2.6945496501606208	0.45
486	5	355	1587	9.80116	0.980119895917116	0.45
487	5	356	1321	6.71516	0.16201778586785526	0.45
488	5	356	1513	4.7935799999999995	2.1045313854427663	0.45
489	5	357	1217	7.76552	3.277477526209668	0.45
490	5	358	1077	7.6119	3.522437719551108	0.45
491	5	359	424	4.3726	0.5385401824966418	0.45
492	5	359	1777	5.39938	0.40697524383651	0.45
493	5	360	1798	5.28632	1.192457058480997	0.45
494	5	361	533	4.35698	0.40738965586517606	0.45
495	5	362	498	9.07782	2.2327631117814235	0.45
496	5	363	254	4.94362	0.24503932139585397	0.45
497	5	364	819	6.20414	2.013758175374783	0.45
498	5	365	1904	6.33612	0.9189960969469713	0.45
499	5	366	1461	4.39006	0.06371597206461002	0.45
500	5	366	1718	6.9744399999999995	3.29266378095893	0.45
501	5	367	1254	7.559139999999999	6.233289065922444	0.45
502	5	368	1601	8.04086	0.4528575181246541	0.45
503	5	369	271	6.1505	1.3140798669293878	0.45
504	5	370	1729	8.12738	0.6381555495081654	0.45
505	5	371	882	5.5095600000000005	0.3533105925776998	0.45
