Brain network by Wahbi
625.0	625.0	625.0	box dimensions in microns
25	25	25	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2638	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	1550	2.99196	0.008329293270132555	0.45
2	5	2	1006	5.63738	2.0213542265113014	0.45
3	5	2	1689	6.2077800000000005	3.6390352639004044	0.45
4	5	3	694	6.7218800000000005	1.0020660235770582	0.45
5	5	4	914	6.39576	2.4117295012208153	0.45
6	5	4	1480	7.6288599999999995	0.333619049472462	0.45
7	5	5	813	7.707380000000001	0.2523283556549657	0.45
8	5	6	157	6.1551	1.1113858939137349	0.45
9	5	6	423	7.31922	1.3372314514227945	0.45
10	5	7	1375	6.68452	0.1320937514309176	0.45
11	5	8	990	4.4259	0.3475796863707836	0.45
12	5	9	489	7.82426	0.7272358368919674	0.45
13	5	9	1286	6.09054	1.4865753029612638	0.45
14	5	10	1522	5.8167	1.4817501732050538	0.45
15	5	11	959	7.398680000000001	0.5182115005827668	0.45
16	5	11	960	6.55552	0.3852882437393545	0.45
17	5	12	1123	4.8476799999999995	2.129450862190683	0.45
18	5	13	1674	5.14978	0.055831664989917706	0.45
19	5	13	1781	4.94726	0.27006445723125067	0.45
20	5	14	473	5.7677	3.0453179290044665	0.45
21	5	15	1228	4.22278	0.02988236588918745	0.45
22	5	15	1799	7.21652	5.247987942733359	0.45
23	5	16	1236	5.22558	1.9603543771752705	0.45
24	5	17	890	4.461139999999999	0.10362668560707812	0.45
25	5	18	1678	7.48156	1.4356721794953171	0.45
26	5	19	118	8.39514	2.439545516794631	0.45
27	5	19	1014	4.76156	1.1214152168023606	0.45
28	5	20	482	7.0099	2.1345846895563776	0.45
29	5	21	1802	5.35298	0.1649176878893045	0.45
30	5	22	1065	6.4431199999999995	0.23404157314499718	0.45
31	5	22	1818	5.88962	0.2589865954049939	0.45
32	5	23	624	7.840280000000001	5.090770454399985	0.45
33	5	23	850	5.73352	1.300039588440592	0.45
34	5	24	1463	6.160679999999999	2.9413170303120886	0.45
35	5	24	1464	8.137599999999999	2.767546774934162	0.45
36	5	25	1190	6.2736	1.2736733245087666	0.45
37	5	26	500	7.213439999999999	2.5414007511022474	0.45
38	5	27	1580	6.093999999999999	3.5320744524586645	0.45
39	5	28	322	7.04058	2.48339652816431	0.45
40	5	28	363	7.35796	0.11871652846375216	0.45
41	5	29	728	7.37618	2.860421347207796	0.45
42	5	30	1103	6.436019999999999	0.03887495828286086	0.45
43	5	31	1565	8.3239	2.284354277999313	0.45
44	5	32	257	3.0279	0.0006610657015337255	0.45
45	5	33	2008	5.8178399999999995	7.700654166527497	0.45
46	5	34	347	8.873579999999999	1.4961027700207605	0.45
47	5	35	459	3.76072	0.29066624574774275	0.45
48	5	35	1477	4.7695	0.7883575433725301	0.45
49	5	36	1371	6.715879999999999	0.3295804677284206	0.45
50	5	36	1898	7.640300000000001	0.2230074940928542	0.45
51	5	37	302	6.23706	2.0321590717188145	0.45
52	5	38	867	8.06388	2.570299972432351	0.45
53	5	39	1628	6.778899999999999	1.8055246189647451	0.45
54	5	40	247	5.77216	1.1375355010497936	0.45
55	5	40	1839	8.873579999999999	1.4961027700211045	0.45
56	5	41	478	6.91544	1.7183552863801925	0.45
57	5	42	569	5.69784	0.6203903077107159	0.45
58	5	42	1423	7.61396	0.1625438339746981	0.45
59	5	43	776	5.10502	0.7814841068729514	0.45
60	5	44	116	6.77922	0.11814517641431234	0.45
61	5	44	805	5.64644	0.008827405674904315	0.45
62	5	45	523	6.87468	1.8662882179798268	0.45
63	5	46	1642	6.0567400000000005	0.8673119657684291	0.45
64	5	46	1643	7.22764	0.9000460565636336	0.45
65	5	47	744	5.12564	0.2593911722336966	0.45
66	5	47	745	4.50272	0.4271725642382824	0.45
67	5	48	1220	6.1814800000000005	0.0688147237300139	0.45
68	5	48	1597	4.32622	0.26475432055501347	0.45
69	5	49	94	6.89162	0.8765456230765339	0.45
70	5	49	1508	5.11598	0.622942639130381	0.45
71	5	50	1317	4.89358	1.314874619063112	0.45
72	5	51	1476	4.9852799999999995	0.3583123548608972	0.45
73	5	52	666	7.42762	1.0552214202382895	0.45
74	5	53	11	4.791060000000001	0.9034997443221185	0.45
75	5	54	1630	7.06668	0.8967757668725809	0.45
76	5	55	701	6.27958	1.3212549846748565	0.45
77	5	56	371	7.26476	3.495451518320164	0.45
78	5	57	1778	5.871499999999999	0.3889420606588631	0.45
79	5	58	499	7.48768	2.4620722824261225	0.45
80	5	59	951	7.6288599999999995	0.333619049472462	0.45
81	5	60	1534	8.67516	3.5093395812776658	0.45
82	5	61	532	5.6550199999999995	1.4695053334870682	0.45
83	5	62	652	6.47298	5.279051456872338	0.45
84	5	63	1441	4.79126	0.8050906601268791	0.45
85	5	64	1478	6.4978	1.3465210307453934	0.45
86	5	65	380	6.966200000000001	0.9752523113152667	0.45
87	5	65	800	4.13226	0.09255509119626862	0.45
88	5	66	98	5.7547	0.10321885341117118	0.45
89	5	67	992	4.68454	0.5553502350811158	0.45
90	5	67	1651	6.25162	5.5022091761379714	0.45
91	5	68	91	5.87602	1.3839847533105643	0.45
92	5	69	631	9.05516	0.4081407582002257	0.45
93	5	70	594	6.47218	2.728952377225039	0.45
94	5	70	727	3.50958	0.13146896998266394	0.45
95	5	71	1285	4.7066	0.558778767702931	0.45
96	5	71	1841	7.7903	1.3810036870074214	0.45
97	5	72	1046	5.78372	0.8373684115831744	0.45
98	5	72	1881	9.6419	1.9860078361356102	0.45
99	5	73	835	7.70114	0.8407377072525534	0.45
100	5	74	1538	6.57004	1.7220126120120096	0.45
101	5	75	1598	7.30922	0.4930281685499653	0.45
102	5	76	577	7.50312	3.3789908855002104	0.45
103	5	77	1211	8.21704	1.9788641254262176	0.45
104	5	78	1427	7.1452800000000005	3.6722671808406178	0.45
105	5	79	1418	7.2586	0.8892925875049607	0.45
106	5	79	1734	6.79844	0.7922000251896607	0.45
107	5	80	1166	6.98662	0.631040451366572	0.45
108	5	80	1298	4.68332	0.20955139507655032	0.45
109	5	81	274	7.5409	3.0133563950518965	0.45
110	5	82	309	7.24718	1.1090792540072638	0.45
111	5	83	121	7.46894	0.9566618098892486	0.45
112	5	84	168	5.11718	0.5259611958106535	0.45
113	5	84	942	5.8975800000000005	1.980077358455466	0.45
114	5	85	487	5.32566	0.23701778121839806	0.45
115	5	85	1119	6.08518	0.7766361125634307	0.45
116	5	86	444	4.76436	0.7041950576121875	0.45
117	5	87	182	7.283799999999999	0.47040602669883597	0.45
118	5	87	1855	4.22548	0.039044825295651106	0.45
119	5	88	394	7.6424199999999995	0.5088596715438719	0.45
120	5	89	14	7.69926	2.73290400649757	0.45
121	5	89	790	6.07848	1.391131336075297	0.45
122	5	90	1405	5.98018	0.953615492704347	0.45
123	5	91	591	5.87602	1.3839847533105556	0.45
124	5	92	171	6.87596	0.6078117885894203	0.45
125	5	92	613	5.50312	0.7776372884039178	0.45
126	5	93	739	6.44122	1.58212255059542	0.45
127	5	93	1419	4.4421	0.13025946462403654	0.45
128	5	94	77	5.82544	1.6973398045719008	0.45
129	5	95	913	6.39576	2.411729501221047	0.45
130	5	96	307	6.939139999999999	2.884547428392922	0.45
131	5	97	467	5.1962600000000005	2.1732080975292067	0.45
132	5	97	1587	7.39118	2.0889369610942805	0.45
133	5	98	1338	6.40914	0.7011053593981142	0.45
134	5	99	69	9.05516	0.40814075820026796	0.45
135	5	100	429	5.75952	1.7852444025948082	0.45
136	5	101	1080	6.50056	2.4292490678025467	0.45
137	5	101	1803	6.818420000000001	1.4166452569465156	0.45
138	5	102	494	5.52	0.36771735860691873	0.45
139	5	103	315	6.2537199999999995	3.887594322756624	0.45
