Brain network by Wahbi
625.0	625.0	625.0	box dimensions in microns
25	25	25	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2632	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	1503	5.73414	0.5965837949589958	0.45
2	5	2	1277	6.88862	1.8717227301647785	0.45
3	5	3	719	6.6022	0.7898883107605756	0.45
4	5	4	1222	7.73496	2.226845844792858	0.45
5	5	5	176	6.1551	0.6941553093170528	0.45
6	5	5	634	7.31922	2.9531213589742964	0.45
7	5	6	726	3.97624	0.8158892650006175	0.45
8	5	7	1530	5.38856	0.7051358095126841	0.45
9	5	8	1354	6.09054	1.251649162147075	0.45
10	5	8	1590	5.82808	0.03823036020585533	0.45
11	5	9	946	7.53692	2.0827501325667646	0.45
12	5	10	624	7.1279	2.7997180017931034	0.45
13	5	11	955	5.741820000000001	0.8405835768186758	0.45
14	5	11	956	5.8167	0.5893694486165146	0.45
15	5	12	1121	4.791060000000001	0.5691766373504682	0.45
16	5	12	1122	7.398680000000001	0.828542693146632	0.45
17	5	13	1776	4.94726	4.693088064530706	0.45
18	5	14	1304	5.5953800000000005	1.1572349310598566	0.45
19	5	15	1372	4.22278	2.104273741884451	0.45
20	5	16	457	7.925720000000001	1.0302338903944894	0.45
21	5	17	1937	7.52184	0.6038749441317272	0.45
22	5	18	1298	7.5397	1.4736945326443138	0.45
23	5	19	521	5.70842	0.983379332654043	0.45
24	5	20	484	6.4431199999999995	0.3192862721620697	0.45
25	5	20	618	7.30922	2.0011712003761843	0.45
26	5	21	1724	5.73352	1.8828159857961784	0.45
27	5	22	34	7.16558	1.817586435724231	0.45
28	5	23	516	4.65244	0.878246841784133	0.45
29	5	23	1559	6.2736	7.316812231528798	0.45
30	5	24	199	7.04058	4.2348328556410575	0.45
31	5	24	474	7.35796	3.4490529073803846	0.45
32	5	25	1419	7.37618	4.716811530555265	0.45
33	5	26	294	7.1303	0.009605347284955951	0.45
34	5	26	547	8.3239	0.1460658020346234	0.45
35	5	27	91	5.7412600000000005	1.2436970306683266	0.45
36	5	28	671	6.13664	0.01062549819130154	0.45
37	5	28	1874	4.7695	0.07618966315061719	0.45
38	5	29	112	7.548039999999999	0.38078238251538776	0.45
39	5	29	1356	7.640300000000001	0.4138646606853414	0.45
40	5	30	1100	7.5145800000000005	3.217021958718315	0.45
41	5	31	646	5.54446	2.506394266642189	0.45
42	5	31	1300	4.8728	0.2151853314294036	0.45
43	5	32	527	5.77216	2.073035735415151	0.45
44	5	32	1424	8.873579999999999	0.7618875471399259	0.45
45	5	33	1685	5.69784	2.685467545683495	0.45
46	5	33	1686	6.2077800000000005	0.8128164522994505	0.45
47	5	34	124	7.61396	2.8127814808254787	0.45
48	5	35	78	5.64644	1.0853621271193623	0.45
49	5	36	224	5.0431	1.3720090351452603	0.45
50	5	37	863	5.73468	0.21006322427785157	0.45
51	5	38	1452	5.7022	0.8875328814854624	0.45
52	5	39	96	7.22764	0.005965296512954781	0.45
53	5	39	318	4.88524	0.04209113209074951	0.45
54	5	40	411	6.15222	3.585266269323699	0.45
55	5	41	652	5.5256799999999995	1.5985161790076021	0.45
56	5	42	771	4.50272	0.008799379584836526	0.45
57	5	42	1153	6.1814800000000005	0.04226631401030793	0.45
58	5	43	651	4.330220000000001	0.06477787249990559	0.45
59	5	43	760	4.32622	0.056653345266945244	0.45
60	5	44	346	6.10656	1.166151362145464	0.45
61	5	44	1052	7.42762	1.9349431101105958	0.45
62	5	45	611	6.15482	0.27275707480490186	0.45
63	5	46	739	7.06668	0.7367528517937334	0.45
64	5	46	740	7.6609	0.7419480214573057	0.45
65	5	47	263	6.116619999999999	1.228601375516006	0.45
66	5	47	1174	6.27958	1.580488153213224	0.45
67	5	48	180	5.871499999999999	3.052162024009834	0.45
68	5	48	1912	7.48768	0.0051307254590105406	0.45
69	5	49	142	7.5571	1.4231113039210663	0.45
70	5	50	872	8.04378	0.786273974393703	0.45
71	5	51	566	8.67516	0.5008719173488391	0.45
72	5	51	1340	6.94538	0.6231823014716869	0.45
73	5	52	600	10.26372	5.1323992207537765	0.45
74	5	53	1627	6.57422	2.3359283444171024	0.45
75	5	54	695	4.13226	0.7637230618420738	0.45
76	5	54	1499	4.68454	0.11016633303254283	0.45
77	5	55	1821	5.40128	4.461509657211441	0.45
78	5	56	1774	5.34464	0.7784730753676933	0.45
79	5	57	473	6.25162	3.6212366579330815	0.45
80	5	57	1146	5.87602	1.6119396705227134	0.45
81	5	58	28	3.76072	0.08681516134191627	0.45
82	5	58	1891	7.80002	3.362237746038302	0.45
83	5	59	1570	6.47218	0.14423429770315224	0.45
84	5	59	1581	3.50958	0.010020588953229222	0.45
85	5	60	1692	7.7903	0.09580294414822786	0.45
86	5	60	1795	5.27948	1.9759128629398637	0.45
87	5	61	1566	6.9699	3.63543348963708	0.45
88	5	62	1786	9.6419	0.3856719452379215	0.45
89	5	63	1384	5.3200400000000005	0.6663443853989299	0.45
90	5	64	1171	8.29954	1.200541297146092	0.45
91	5	64	1622	5.82544	1.7229816438872014	0.45
92	5	65	133	8.21704	6.4380328396116555	0.45
93	5	66	1324	7.1452800000000005	0.5208323252909546	0.45
94	5	66	1563	7.2586	0.4371618218924075	0.45
95	5	67	1368	5.78104	0.030111554237610565	0.45
96	5	67	1934	8.66478	2.1651339625077415	0.45
97	5	68	136	6.98662	1.5262071578924041	0.45
98	5	69	723	6.04274	0.24634798308981437	0.45
99	5	70	1282	6.45774	0.7222271685384213	0.45
100	5	71	1308	5.4319999999999995	0.12009194052073605	0.45
101	5	72	830	6.95406	0.9506319948802834	0.45
102	5	73	2026	7.46894	1.6358806862809618	0.45
103	5	74	696	6.66534	0.873889394874678	0.45
104	5	75	450	5.11718	0.016570427014391997	0.45
105	5	75	1752	5.8975800000000005	0.4956537603946029	0.45
106	5	76	279	5.32566	0.4704486915501831	0.45
107	5	76	285	6.08518	0.9674038078260953	0.45
108	5	77	1559	6.33026	2.049169780481663	0.45
109	5	78	1544	5.864199999999999	2.3723681337886977	0.45
110	5	79	1359	6.13192	1.0645364384405782	0.45
111	5	80	1742	5.50312	0.6651634980212657	0.45
112	5	81	664	6.44122	0.791513080708534	0.45
113	5	81	1142	6.193639999999999	0.7795471295787209	0.45
114	5	82	1838	4.733619999999999	0.6032341297270496	0.45
115	5	83	938	6.5244	1.2206657783005517	0.45
116	5	84	481	7.1265600000000004	1.6371622361155627	0.45
117	5	84	1527	6.9707799999999995	0.39968031242560503	0.45
118	5	85	203	4.41722	0.04482204323494946	0.45
119	5	85	1519	7.84134	0.0589226720905034	0.45
120	5	86	1785	5.35718	4.279593858144444	0.45
121	5	87	926	6.40914	2.5444461561184215	0.45
122	5	88	786	5.4557199999999995	0.5399203857950382	0.45
123	5	89	1006	6.818420000000001	0.4789277270419315	0.45
124	5	89	1366	6.1397200000000005	0.04646224500184062	0.45
125	5	90	269	6.9737599999999995	1.2908186177219594	0.45
126	5	91	275	7.8897	2.1173660178637554	0.45
127	5	92	1831	6.9421	1.1618890570417457	0.45
128	5	93	552	7.12514	1.232377602235339	0.45
129	5	94	910	7.09098	0.3770012105533511	0.45
130	5	95	1729	6.708200000000001	3.947849870487405	0.45
131	5	96	177	7.22764	0.005965296512885785	0.45
132	5	97	276	7.62604	0.9735314913969835	0.45
133	5	98	242	5.8502600000000005	1.373221811399635	0.45
134	5	98	436	6.32434	1.2836427165640691	0.45
135	5	99	1223	4.29624	0.41844356097037816	0.45
136	5	100	1649	7.13828	1.7245956327658296	0.45
137	5	101	143	6.436019999999999	0.22660430691389333	0.45
