Brain network of an arteriole column
375	375	1500	box dimensions in microns
25	25	100	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2255	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	361	7.42762	0.2686605094700195	0.45
2	5	2	247	5.63738	0.4111004391159015	0.45
3	5	3	172	6.6022	2.611013840882505	0.45
4	5	3	394	6.1551	0.4259403014236408	0.45
5	5	4	308	7.31922	0.8402569585735986	0.45
6	5	4	390	7.82426	3.481029030179253	0.45
7	5	5	304	5.82808	0.25606891316770813	0.45
8	5	5	378	6.766	0.1025339967734427	0.45
9	5	6	109	5.8167	0.7462842786846738	0.45
10	5	7	53	7.398680000000001	0.033041502178067214	0.45
11	5	7	222	6.55552	0.07633767350246158	0.45
12	5	8	240	4.94726	0.11875789256719177	0.45
13	5	8	338	5.7677	0.16792280509843238	0.45
14	5	9	354	5.5953800000000005	0.033770609003497286	0.45
15	5	9	416	4.22278	0.15842269575179574	0.45
16	5	10	265	7.925720000000001	0.5803293751605602	0.45
17	5	11	145	7.9566799999999995	0.6604475728701782	0.45
18	5	12	379	5.488919999999999	0.020130324873407126	0.45
19	5	13	257	7.48156	1.8999223113360657	0.45
20	5	13	319	4.76156	0.2239590535180329	0.45
21	5	14	339	7.0099	0.4311670041975989	0.45
22	5	14	407	5.86474	0.3202032274183457	0.45
23	5	15	28	4.7695	0.027790284710228395	0.45
24	5	16	442	7.30922	0.8313056491293496	0.45
25	5	17	55	5.88962	0.17805610248801965	0.45
26	5	18	38	8.70016	0.6751068936583489	0.45
27	5	19	426	6.55876	1.0435871835501125	0.45
28	5	20	443	7.35796	0.5180568095141151	0.45
29	5	21	331	7.38464	0.3018771459302807	0.45
30	5	22	311	4.634659999999999	0.061829479243973466	0.45
31	5	23	448	8.3239	0.7350041230878162	0.45
32	5	24	274	4.6038	0.0023191507488012453	0.45
33	5	24	389	7.09516	0.0019171664113563996	0.45
34	5	25	387	6.13664	1.612370649614844	0.45
35	5	26	357	6.490880000000001	0.24483099878974626	0.45
36	5	27	94	6.35866	5.011989360943367	0.45
37	5	28	86	7.548039999999999	0.2763781910695408	0.45
38	5	29	14	7.52184	0.751370231615945	0.45
39	5	29	99	7.640300000000001	0.08676749779686664	0.45
40	5	30	141	8.06388	0.315542338932262	0.45
41	5	31	446	5.69784	0.017328032391082573	0.45
42	5	32	291	7.16694	0.021489663970885836	0.45
43	5	33	74	5.64644	0.056196514243632326	0.45
44	5	34	215	6.0567400000000005	0.059784643309512206	0.45
45	5	35	279	6.08518	0.40008636295434347	0.45
46	5	36	444	5.12564	0.09169055463273781	0.45
47	5	37	138	7.07338	2.5738530024738555	0.45
48	5	38	19	8.137599999999999	0.5866143085255695	0.45
49	5	38	298	4.50272	0.0884925851327794	0.45
50	5	39	301	6.2838199999999995	0.1474899461712566	0.45
51	5	39	419	4.330220000000001	0.06494026640433542	0.45
52	5	40	352	6.54918	0.12812017221053829	0.45
53	5	41	358	5.11598	0.057146025980541346	0.45
54	5	42	1	7.42762	0.26866050947001874	0.45
55	5	43	369	5.12296	0.03446212748000545	0.45
56	5	43	370	7.06668	0.07926084857258409	0.45
57	5	44	18	7.16558	0.5011118245552142	0.45
58	5	45	80	6.193639999999999	0.6210876064023835	0.45
59	5	46	239	8.268500000000001	0.16620513146081367	0.45
60	5	47	185	7.48768	0.07396667140575935	0.45
61	5	47	362	7.5571	0.0959016590929664	0.45
62	5	48	62	5.278560000000001	0.004721697922718605	0.45
63	5	49	168	6.6635	0.4782842724462039	0.45
64	5	50	178	6.94538	1.0197822198422952	0.45
65	5	50	281	6.47298	0.10904159916431293	0.45
66	5	51	57	10.26372	0.6345181177524282	0.45
67	5	52	319	6.66534	0.3945097060323387	0.45
68	5	52	438	8.18414	0.3183501250600933	0.45
69	5	53	170	6.25162	0.030402213732112653	0.45
70	5	53	256	5.87602	0.0026392884459546127	0.45
71	5	54	114	6.41434	0.01691102275997939	0.45
72	5	55	219	5.88962	0.17805610248801973	0.45
73	5	56	20	6.2736	0.09938761618001037	0.45
74	5	57	6	5.741820000000001	0.5196485116790827	0.45
