Brain network of an arteriole column
375	375	1500	box dimensions in microns
25	25	100	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2312	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	15	5.63738	0.5726675410112564	0.45
2	5	1	330	6.2077800000000005	0.800083187522026	0.45
3	5	2	277	6.6022	0.6606543273519503	0.45
4	5	3	61	6.1551	0.21804287137999212	0.45
5	5	3	92	7.31922	0.04227110077809638	0.45
6	5	4	28	7.82426	0.3216958629417103	0.45
7	5	4	204	5.82808	0.2608386900629907	0.45
8	5	5	36	6.766	0.5612681500738143	0.45
9	5	5	409	5.8167	0.3723582092016202	0.45
10	5	6	121	4.791060000000001	0.16180435543280652	0.45
11	5	6	218	6.55552	0.08211646398417456	0.45
12	5	7	226	5.87602	0.14333704153841867	0.45
13	5	8	272	5.14978	0.21596294647403383	0.45
14	5	9	241	7.46894	0.6156201293765009	0.45
15	5	10	255	5.7677	1.045258279067054	0.45
16	5	11	91	9.7903	0.24176577810856179	0.45
17	5	11	106	4.22278	0.0008266483046194373	0.45
18	5	12	159	3.26082	0.13833425928803644	0.45
19	5	13	381	7.925720000000001	0.9142772101248269	0.45
20	5	13	382	7.48156	0.41330345964782256	0.45
21	5	14	193	8.39514	0.009001521646027825	0.45
22	5	14	317	4.76156	0.003753306538255041	0.45
23	5	14	396	7.0099	0.017252554931222613	0.45
24	5	15	58	5.63738	0.5726675410112556	0.45
25	5	16	68	7.5397	0.24689233538389388	0.45
26	5	16	256	7.30922	0.2568362470962938	0.45
27	5	17	246	5.73352	0.04225363772631627	0.45
28	5	18	20	4.65244	0.03302440283906509	0.45
29	5	19	224	6.160679999999999	0.2063016020380789	0.45
30	5	20	150	6.55876	0.14900260346265778	0.45
31	5	21	87	7.04058	5.248794121497394	0.45
32	5	21	342	7.35796	3.0197848153714575	0.45
33	5	22	371	7.37618	0.2896509390128251	0.45
34	5	23	129	8.3239	0.34633934440925385	0.45
35	5	24	331	6.9737599999999995	0.021760066956095704	0.45
36	5	25	49	6.94538	0.09119856301193048	0.45
37	5	26	257	5.33022	0.09565880649036398	0.45
38	5	27	238	5.7412600000000005	0.14954552814574473	0.45
39	5	27	329	5.8178399999999995	0.7433145577802223	0.45
40	5	28	95	6.13664	0.07611772171205679	0.45
41	5	28	102	4.7695	0.004025257073763129	0.45
42	5	28	358	7.548039999999999	0.2415528841558905	0.45
43	5	29	16	5.86474	0.3010137399476764	0.45
44	5	29	218	6.715879999999999	0.3322648081567836	0.45
45	5	30	137	5.54446	0.2519362647091649	0.45
46	5	30	138	4.8728	0.26837971172096114	0.45
47	5	31	140	5.77216	0.17217404942204814	0.45
48	5	31	141	6.70476	0.5834792911064459	0.45
49	5	32	448	7.61396	1.3066143423250927	0.45
50	5	33	207	5.64644	0.14809764890963864	0.45
51	5	34	4	6.09054	0.582534553004701	0.45
52	5	35	402	5.9027	0.18650468718948962	0.45
53	5	36	304	6.0567400000000005	0.18420640249829126	0.45
54	5	36	392	7.22764	0.37706174757552274	0.45
55	5	37	84	5.32566	0.11009202699483592	0.45
56	5	38	323	5.12564	0.16537685398107055	0.45
57	5	38	410	4.50272	0.09740551581113518	0.45
58	5	39	19	7.16558	0.04534839995453098	0.45
59	5	40	397	4.330220000000001	0.03602230308018712	0.45
60	5	41	354	6.10656	0.19302890734763564	0.45
61	5	42	149	5.11598	0.04286836084851132	0.45
62	5	42	151	5.819	0.6856970089118631	0.45
63	5	43	203	5.12296	0.2034494878732153	0.45
64	5	43	204	7.06668	0.05560408864970548	0.45
65	5	44	151	7.6609	0.21362295115485727	0.45
66	5	45	176	6.27958	1.111823665802066	0.45
67	5	45	177	8.268500000000001	0.5984609773013669	0.45
68	5	46	264	4.44206	4.504426333779152e-05	0.45
69	5	47	85	6.41388	0.1103340876738544	0.45
70	5	47	231	7.48768	0.8859879438507006	0.45
71	5	47	240	7.5571	0.033837578476439395	0.45
72	5	48	118	4.89358	0.1519104257039826	0.45
73	5	48	364	9.3134	2.733000412163017	0.45
74	5	49	444	10.26372	2.866474042947328	0.45
75	5	50	169	5.815099999999999	0.10656085377807746	0.45
76	5	51	70	5.80756	0.07157051334885726	0.45
77	5	52	81	4.22548	0.021257533283362336	0.45
78	5	53	213	6.966200000000001	0.07471776662998268	0.45
79	5	53	321	4.13226	0.17356360030861537	0.45
80	5	54	99	6.8104000000000005	0.3197464441292005	0.45
81	5	55	302	6.25162	0.4049091672082396	0.45
82	5	56	220	7.921360000000001	0.027816783471156178	0.45
83	5	57	228	7.10372	0.09849122585539574	0.45
84	5	58	110	5.87602	0.14333704153841872	0.45
85	5	58	349	7.80002	0.429330499472837	0.45
86	5	59	260	6.41434	1.5005626879985492	0.45
87	5	59	343	3.50958	0.16949401412220447	0.45
88	5	60	339	7.7903	1.2729177296974898	0.45
89	5	60	346	5.27948	0.13250201269281908	0.45
90	5	61	315	5.33022	0.09565880649036351	0.45
91	5	61	332	5.78372	0.12238406488962994	0.45
92	5	62	367	6.12266	0.37135600964859405	0.45
93	5	63	376	7.70114	3.162132797856319	0.45
94	5	63	391	4.85198	0.16673267544143383	0.45
95	5	64	132	7.79632	0.2577392284655855	0.45
96	5	65	297	4.2856000000000005	0.8115005221671447	0.45
97	5	66	39	7.16558	0.045348399954530216	0.45
98	5	66	225	8.29954	0.2719092580755197	0.45
99	5	67	370	6.34974	1.4625297276713718	0.45
100	5	68	404	5.82544	0.3627063207350122	0.45
101	5	69	446	8.22868	1.0733422859218285	0.45
102	5	70	221	5.80756	0.07157051334885732	0.45
103	5	71	56	7.921360000000001	0.027816783471156913	0.45
104	5	71	380	7.1452800000000005	0.6532916743151688	0.45
105	5	72	450	8.66478	0.42996297536355504	0.45
106	5	73	373	7.5409	0.09147611829229832	0.45
107	5	74	82	6.95406	0.149545528145745	0.45
108	5	75	43	6.15482	0.25905357652292044	0.45
109	5	76	9	7.46894	0.6156201293765008	0.45
110	5	76	97	4.428940000000001	0.1467026609378071	0.45
111	5	77	281	7.37304	0.06020450609012973	0.45
112	5	77	341	5.8975800000000005	0.07006047771142532	0.45
113	5	78	23	7.1303	0.30131465080960423	0.45
114	5	78	37	5.32566	0.11009202699483599	0.45
115	5	79	307	7.30922	0.2568362470962941	0.45
116	5	80	130	7.283799999999999	0.45232261085429554	0.45
117	5	80	305	6.33026	0.19583430579333813	0.45
118	5	81	229	6.07848	0.0034145124335373746	0.45
119	5	81	361	5.864199999999999	0.017843020849824975	0.45
120	5	82	73	6.98662	0.06532914083522696	0.45
121	5	82	348	6.87596	0.08421638731051827	0.45
122	5	83	269	4.1886	0.027991936564295626	0.45
123	5	84	40	6.2838199999999995	0.010236979050327864	0.45
124	5	84	303	5.66716	0.09985504794450825	0.45
125	5	85	334	6.44122	0.14578822482208295	0.45
126	5	86	74	6.20594	0.1479809379620323	0.45
127	5	87	63	9.6419	3.3288654732977534	0.45
128	5	87	227	6.193639999999999	1.673507418016097	0.45
129	5	87	375	4.4421	0.24642123018354042	0.45
130	5	88	344	6.40914	0.07446643814365003	0.45
131	5	89	191	6.82658	0.008413878131589857	0.45
132	5	90	314	6.9707799999999995	0.04023962323133022	0.45
133	5	91	304	4.41722	0.15898464510938384	0.45
134	5	91	392	5.1962600000000005	0.08278113299917736	0.45
135	5	92	109	7.31922	0.042271100778096676	0.45
136	5	93	393	2.3617600000000003	2.0919147895474507e-05	0.45
137	5	94	251	5.7547	0.3399671905926994	0.45
138	5	95	41	4.32622	0.019783205762373572	0.45
139	5	95	340	5.35718	0.056334515949683375	0.45
140	5	96	88	6.40914	0.0744664381436502	0.45
141	5	97	219	4.428940000000001	0.1467026609378071	0.45
142	5	98	33	6.77922	0.05291087958728658	0.45
143	5	98	113	5.4557199999999995	0.05820395312843848	0.45
144	5	99	130	6.8104000000000005	0.3197464441292004	0.45
145	5	100	221	6.50056	0.030994380203826895	0.45
146	5	100	234	6.818420000000001	0.2487728308880698	0.45
147	5	101	73	4.68332	0.02614697745707042	0.45
148	5	101	299	8.6076	0.07782371041302107	0.45
149	5	102	40	6.1814800000000005	0.025785324029859235	0.45
150	5	103	189	6.35866	0.04219037037429636	0.45
151	5	104	157	4.913860000000001	0.02645210528225681	0.45
152	5	104	163	6.12866	0.08509523295543771	0.45
153	5	104	266	6.9421	0.1795744643482729	0.45
154	5	105	266	4.7272799999999995	0.010982901929654882	0.45
155	5	106	321	7.39702	0.80863728814509	0.45
156	5	107	124	8.67986	0.25217412255553684	0.45
157	5	108	120	6.87468	0.015754123798315315	0.45
158	5	109	297	7.31922	0.042271100778096767	0.45
159	5	110	325	5.87602	0.14333704153841875	0.45
160	5	111	295	5.1776	2.1808673938857717	0.45
161	5	112	46	4.44206	4.504426333779273e-05	0.45
162	5	112	308	7.09098	0.001201014896459588	0.45
163	5	113	206	5.4557199999999995	0.058203953128438825	0.45
164	5	114	55	4.68454	0.07039018756885884	0.45
165	5	115	148	6.48714	0.39492720507402423	0.45
166	5	116	363	9.3134	2.7330004121629683	0.45
167	5	117	186	8.67516	2.8849108378668884	0.45
168	5	118	273	6.32434	2.8551025451721843	0.45
169	5	118	311	8.0045	2.5217851652705736	0.45
170	5	119	121	5.712	0.008946207958367933	0.45
171	5	119	307	6.83784	0.12106299619882788	0.45
172	5	120	35	6.87468	0.015754123798315152	0.45
173	5	121	35	5.0431	0.17075056339117436	0.45
174	5	122	107	8.67986	0.2521741225555427	0.45
175	5	123	243	4.68454	0.07039018756885496	0.45
176	5	123	247	3.4795599999999998	0.1817839349866873	0.45
177	5	124	123	8.67986	0.25217412255554233	0.45
178	5	125	55	8.18414	0.33451897963938704	0.45
179	5	125	115	5.46164	0.3658980083582404	0.45
180	5	126	125	7.13828	0.7004169879976088	0.45
181	5	127	66	5.3200400000000005	0.31725765803005174	0.45
182	5	128	130	7.45764	0.15079648842065463	0.45
183	5	128	268	7.65748	0.0035684040886494526	0.45
184	5	129	80	6.62086	0.648156916647632	0.45
185	5	130	69	8.21704	0.9228655434041465	0.45
186	5	131	437	6.37972	0.45013352625596276	0.45
187	5	132	131	4.15846	0.05502942075180607	0.45
188	5	132	366	6.7311	0.20270980771377117	0.45
189	5	133	365	8.25022	0.14678317247361025	0.45
190	5	134	154	5.775239999999999	2.414029384354377	0.45
191	5	135	111	5.1776	2.1808673938857672	0.45
