Brain network of an arteriole column
375	375	1500	box dimensions in microns
25	25	100	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2264	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	327	6.6297999999999995	0.008971296414555303	0.45
2	5	2	133	5.63738	0.009513630520489093	0.45
3	5	2	206	6.88862	0.09589970481618687	0.45
4	5	3	60	6.39576	0.03186459071698178	0.45
5	5	3	296	7.6288599999999995	0.0971208989723966	0.45
6	5	4	417	6.66898	0.1489445289439781	0.45
7	5	5	67	7.82426	1.1743500533006095	0.45
8	5	5	321	6.09054	0.2537230207055574	0.45
9	5	6	120	6.766	0.10186975905365174	0.45
10	5	7	17	4.791060000000001	0.004947958149905368	0.45
11	5	7	28	6.1551	0.0579101901772564	0.45
12	5	8	272	7.32512	0.14299650074448286	0.45
13	5	9	418	5.7677	0.027923978393252575	0.45
14	5	10	85	5.5953800000000005	0.49499941954667825	0.45
15	5	10	397	9.7903	0.21976863936724952	0.45
16	5	11	367	5.87602	0.1168099379431492	0.45
17	5	12	145	4.42476	0.011658773328382417	0.45
18	5	13	380	7.21652	0.0029555837381199583	0.45
19	5	13	445	7.925720000000001	0.01580043106649185	0.45
20	5	14	46	7.48156	0.34023186899665764	0.45
21	5	14	259	4.76156	0.28900355841724845	0.45
22	5	15	226	7.52184	0.19794291759584035	0.45
23	5	15	260	7.0099	0.044941269301321314	0.45
24	5	16	29	6.89162	0.003027338414104944	0.45
25	5	17	349	4.791060000000001	0.004947958149905343	0.45
26	5	18	385	8.67516	0.005970636216224122	0.45
27	5	19	180	7.5397	0.41812744071584956	0.45
28	5	19	225	6.4431199999999995	0.8110992675336898	0.45
29	5	19	302	5.88962	0.4394097325189397	0.45
30	5	20	312	4.8728	0.0034896472285100245	0.45
31	5	21	128	7.840280000000001	0.03199191896174387	0.45
32	5	22	255	6.160679999999999	0.02051667447265238	0.45
33	5	22	429	8.137599999999999	0.16730390208122142	0.45
34	5	23	37	4.65244	0.0005564662291014127	0.45
