Brain network of an arteriole column
375	375	1500	box dimensions in microns
25	25	100	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2304	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	60	5.88962	0.04904744894980525	0.45
2	5	2	33	6.88862	0.03250004282805156	0.45
3	5	2	277	6.2077800000000005	0.4253901774696406	0.45
4	5	3	204	7.6609	0.12381364043640807	0.45
5	5	4	320	6.390359999999999	0.024773862384741198	0.45
6	5	5	409	7.6288599999999995	1.4765387652673974	0.45
7	5	6	39	6.1551	0.8110508731518857	0.45
8	5	7	58	7.82426	0.06239904217965901	0.45
9	5	8	272	7.1303	0.3118055387028241	0.45
10	5	9	219	6.766	0.3594815501291504	0.45
11	5	9	397	5.8167	0.0193951889368697	0.45
12	5	10	420	6.55552	0.8894443716053073	0.45
13	5	11	2	5.63738	0.45789022029769455	0.45
14	5	12	146	4.15846	0.497876039669847	0.45
15	5	13	381	7.32512	0.16120439099646888	0.45
16	5	14	259	5.7677	0.2756565250660714	0.45
17	5	14	425	5.5953800000000005	0.8682532536469021	0.45
18	5	15	30	9.7903	0.7871363979159646	0.45
19	5	16	413	7.48156	0.8045788634211043	0.45
20	5	17	395	6.41434	0.009326836984482563	0.45
21	5	18	143	3.4795599999999998	0.002283648580753608	0.45
22	5	19	66	10.26372	1.0264462073141027	0.45
23	5	20	56	8.39514	1.1360310652062224	0.45
24	5	21	414	7.5397	0.6968016644885218	0.45
25	5	22	255	6.40134	1.749165524565387	0.45
26	5	23	313	4.94726	0.07440344166163504	0.45
27	5	23	428	7.30922	1.3519857623569507	0.45
28	5	24	1	5.88962	0.04904744894980528	0.45
29	5	24	342	8.70016	0.6619951244933733	0.45
30	5	25	227	7.16558	0.008007042539175774	0.45
31	5	25	276	6.160679999999999	0.3960735332291448	0.45
32	5	26	315	6.2736	0.7228717532530518	0.45
33	5	27	74	7.04058	0.6561269238903633	0.45
34	5	27	332	7.35796	0.0667448293626882	0.45
35	5	28	4	6.390359999999999	0.024773862384741087	0.45
36	5	29	228	5.3052399999999995	0.42349057614698454	0.45
37	5	30	341	9.7903	0.7871363979159656	0.45
38	5	31	142	4.634659999999999	0.5872044292004791	0.45
39	5	32	306	8.137599999999999	0.40408057576832	0.45
40	5	33	368	8.3239	0.23362751894419456	0.45
41	5	34	40	5.7412600000000005	2.012280744500304	0.45
42	5	34	75	7.09516	3.7116304256757293	0.45
43	5	34	252	5.8178399999999995	3.4164757515979565	0.45
44	5	35	121	6.50056	0.4856962641400885	0.45
45	5	36	392	4.7695	0.34523428185504607	0.45
46	5	37	432	7.640300000000001	0.5170889968945412	0.45
47	5	38	139	5.8502600000000005	0.09764622876755387	0.45
48	5	39	350	6.1551	0.8110508731518864	0.45
49	5	40	303	5.54446	1.5797448796877105	0.45
50	5	40	397	4.8728	0.432535864812593	0.45
51	5	41	354	6.70476	0.20588194068136875	0.45
52	5	42	152	5.69784	0.04834062310305054	0.45
53	5	43	203	7.6609	0.12381364043640786	0.45
54	5	44	372	5.80756	1.667310227032564	0.45
55	5	45	224	5.472	0.28515940790887806	0.45
56	5	46	336	7.97242	0.21010718303973772	0.45
57	5	47	231	7.61396	1.8586661927272816	0.45
58	5	48	187	6.87468	0.08378535168934795	0.45
59	5	48	364	5.0431	0.5291695374831122	0.45
60	5	49	448	7.22764	0.2069668147615004	0.45
61	5	50	170	4.42476	0.05967055655588677	0.45
62	5	51	101	6.79844	0.7170992718090066	0.45
63	5	52	104	5.12564	0.11777116419093484	0.45
64	5	53	321	6.6297999999999995	0.356215018170813	0.45
65	5	54	172	6.2838199999999995	1.3166093416076414	0.45
66	5	54	173	6.1814800000000005	0.48651237918842655	0.45
67	5	55	114	4.32622	0.2423590089310127	0.45
68	5	56	273	7.42762	1.2767684575761775	0.45
69	5	57	275	6.15482	0.16326134067689682	0.45
70	5	58	52	4.88524	0.05837168800936894	0.45
71	5	58	244	7.06668	0.004027354170289985	0.45
72	5	59	3	7.6609	0.12381364043640776	0.45
73	5	59	261	6.116619999999999	0.015653873764319887	0.45
74	5	60	333	5.88962	0.04904744894980533	0.45
75	5	61	15	4.22278	0.061961385313114355	0.45
76	5	62	368	8.268500000000001	0.11019769390463864	0.45
77	5	62	440	5.871499999999999	0.10755708992428836	0.45
78	5	63	375	7.48768	0.10720231024420626	0.45
79	5	63	391	7.5571	0.15326632017199818	0.45
80	5	64	365	4.89358	0.08519252188528785	0.45
81	5	64	369	8.67516	1.242066994077267	0.45
82	5	65	156	6.94538	0.7122951265380075	0.45
83	5	65	311	6.47298	0.33471553391547554	0.45
84	5	66	225	6.966200000000001	0.9812779622445194	0.45
85	5	66	435	4.13226	0.0451682450695856	0.45
86	5	67	370	6.26316	1.5780155216566083	0.45
87	5	68	5	6.39576	0.670555684688973	0.45
88	5	68	407	4.68454	0.26106369817982933	0.45
89	5	69	298	6.25162	0.10574024681841321	0.45
90	5	69	305	5.87602	0.23622088486111356	0.45
91	5	70	221	6.62086	0.05687258087958385	0.45
92	5	71	13	5.14978	0.08680094933483344	0.45
93	5	71	41	8.06388	0.03537068738848128	0.45
94	5	72	17	6.41434	0.009326836984482561	0.45
95	5	73	149	5.48486	0.1068818709723953	0.45
96	5	74	238	4.7066	0.0856497397947669	0.45
97	5	74	329	7.7903	0.3771290655955171	0.45
98	5	74	334	5.27948	0.19334811850008285	0.45
99	5	75	123	5.33022	1.2060113100588652	0.45
100	5	75	247	5.78372	2.505619115616866	0.45
101	5	76	37	7.548039999999999	0.3285073100938903	0.45
102	5	76	97	9.6419	0.20003047423531184	0.45
103	5	77	94	4.85198	0.14448298495283762	0.45
104	5	77	281	8.29954	0.5616660370078256	0.45
105	5	78	84	7.84262	0.6541651991653238	0.45
106	5	78	339	5.82544	0.1568856739865622	0.45
107	5	79	201	8.21704	1.582905417029183	0.45
108	5	80	131	7.921360000000001	0.2904684961194853	0.45
109	5	80	305	7.1452800000000005	0.11049534595236929	0.45
110	5	80	353	7.2586	0.16621478963347114	0.45
111	5	81	112	5.78104	0.910447390309089	0.45
112	5	82	92	8.66478	1.0364111979932733	0.45
113	5	83	268	5.64592	0.3862034938223885	0.45
114	5	84	331	7.5409	0.7032126481151291	0.45
115	5	85	73	5.48486	0.10688187097239703	0.45
116	5	86	124	6.9737599999999995	1.9761805253694549	0.45
117	5	87	63	6.41388	0.26046863041620444	0.45
118	5	87	391	6.20594	0.17006670622301093	0.45
119	5	88	122	6.1397200000000005	1.0896175804268533	0.45
