Brain network of an arteriole column
375	375	1500	box dimensions in microns
25	25	100	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2293	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	264	6.2077800000000005	0.0634301467698635	0.45
2	5	2	403	7.6288599999999995	0.15034201665341337	0.45
3	5	3	261	6.66898	0.3219990661493565	0.45
4	5	4	218	7.82426	0.08630791966016174	0.45
5	5	4	334	6.09054	0.024647769688068314	0.45
6	5	5	402	5.8167	0.09768832062925216	0.45
7	5	6	301	7.398680000000001	0.07462543100645729	0.45
8	5	7	327	8.67516	0.08135531488664549	0.45
9	5	8	224	7.32512	0.008519661832816	0.45
10	5	8	273	7.69926	0.009824731732134433	0.45
11	5	9	220	4.65244	0.004762963049564969	0.45
12	5	10	244	4.330220000000001	0.7141285768504354	0.45
13	5	11	88	5.7677	0.06941452203195093	0.45
14	5	12	146	7.58356	0.008312371468284736	0.45
15	5	13	382	6.2725599999999995	0.07019044168749208	0.45
16	5	14	260	4.22278	0.031650107821817944	0.45
17	5	14	397	7.21652	0.08958974285226963	0.45
18	5	15	51	7.925720000000001	0.011154783572852288	0.45
19	5	15	61	7.48156	0.009398568734381848	0.45
20	5	16	410	7.0099	0.012939189526036664	0.45
21	5	17	396	7.39702	0.0056404545523883265	0.45
22	5	18	56	5.86474	0.12689154380326326	0.45
23	5	18	387	6.4431199999999995	0.04145288163018684	0.45
24	5	19	177	7.30922	0.7674647172540793	0.45
25	5	19	225	5.88962	0.4386675244772504	0.45
26	5	20	39	6.05036	0.2736078397099522	0.45
27	5	21	70	8.70016	0.003543319032761046	0.45
28	5	22	256	8.137599999999999	0.09061419214920548	0.45
29	5	22	398	4.65244	0.00476296304956497	0.45
30	5	23	71	6.08518	0.06343463560332152	0.45
31	5	24	129	6.2736	0.1162670736414681	0.45
32	5	25	277	4.85198	0.00010247014138385632	0.45
33	5	26	24	6.55876	0.010330772450101888	0.45
34	5	26	258	7.35796	0.15395971903569317	0.45
35	5	27	150	4.634659999999999	0.20072533164817385	0.45
36	5	27	151	7.19186	0.4748682929687045	0.45
37	5	28	92	8.3239	0.05519562263306552	0.45
38	5	28	423	4.6038	0.007614887317324369	0.45
39	5	29	282	5.7412600000000005	0.035827242059899955	0.45
40	5	29	417	5.8178399999999995	0.060065118798683634	0.45
41	5	30	331	6.13664	0.03892772802552632	0.45
42	5	31	142	6.715879999999999	0.029576888625397552	0.45
43	5	31	274	7.640300000000001	0.018359797466735734	0.45
44	5	32	452	8.06388	0.028284453263018847	0.45
45	5	33	113	6.70476	0.0012546005152810464	0.45
46	5	33	369	8.873579999999999	0.0036350577779885535	0.45
47	5	34	22	6.160679999999999	0.09537715519877041	0.45
48	5	34	253	7.16694	0.166440643199419	0.45
49	5	35	121	8.67986	0.06533869522595992	0.45
50	5	36	101	7.61396	0.014498112405801612	0.45
51	5	36	305	6.77922	0.15788613803463283	0.45
52	5	37	54	6.94538	0.025868951579969955	0.45
53	5	38	324	4.89358	0.0013750204092562713	0.45
54	5	39	107	6.87468	0.05851379250968251	0.45
55	5	39	249	5.0431	0.21509404720026987	0.45
56	5	40	304	7.09992	0.0413403619872514	0.45
