Brain network of an arteriole column
375	375	1500	box dimensions in microns
25	25	100	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
2311	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	205	5.95234	0.05123081555814082	0.45
2	5	2	276	6.88862	0.13242255983023915	0.45
3	5	2	428	6.2077800000000005	0.15128288991449812	0.45
4	5	3	279	4.6977	0.0010206316749141063	0.45
5	5	4	95	5.1962600000000005	0.038858422144226634	0.45
6	5	5	409	7.6288599999999995	0.3243636610222038	0.45
7	5	6	8	6.1551	0.11608868623259169	0.45
8	5	7	58	6.966200000000001	0.006587193843860212	0.45
9	5	8	271	6.66898	0.49721647040335903	0.45
10	5	9	219	7.10372	0.03736538527498197	0.45
11	5	10	115	7.82426	0.03518552873308483	0.45
12	5	11	113	6.32434	0.9755792469217689	0.45
13	5	12	159	5.5142999999999995	3.965227891749326	0.45
14	5	13	261	5.741820000000001	0.12604264827975575	0.45
15	5	13	380	5.8167	0.019638158455162133	0.45
16	5	14	394	5.488919999999999	0.14217872937316337	0.45
17	5	15	30	4.791060000000001	0.26891256795520246	0.45
18	5	15	412	6.55552	0.9396653252656113	0.45
19	5	16	221	5.14978	0.15384896451601277	0.45
20	5	16	400	4.94726	0.18473804583808856	0.45
21	5	17	104	7.69926	0.1482871488518273	0.45
22	5	18	6	6.1551	0.1160886862325915	0.45
23	5	18	8	7.31922	0.3811277841707679	0.45
24	5	18	56	4.22278	0.047090509273452985	0.45
25	5	19	20	6.2211	0.08142145575039486	0.45
26	5	19	424	7.48156	0.27174864796034015	0.45
27	5	20	141	8.39514	0.12272953945508139	0.45
28	5	21	194	7.52184	0.06877487757555686	0.45
29	5	21	446	5.86474	0.22558607939933908	0.45
30	5	22	251	7.5397	0.006338440435003181	0.45
31	5	22	331	7.30922	0.01511926476876556	0.45
32	5	23	102	7.840280000000001	0.054683790408298134	0.45
33	5	24	164	8.70016	0.001049123791071487	0.45
34	5	24	442	6.160679999999999	0.017402460456639922	0.45
35	5	25	87	8.137599999999999	0.0911108031125058	0.45
36	5	26	46	6.2736	0.35714450512266727	0.45
37	5	26	256	7.04058	1.1995221565123209	0.45
38	5	27	327	7.073720000000001	0.12176980887492873	0.45
39	5	27	360	7.37618	0.10372905246372742	0.45
40	5	28	338	8.3239	0.02338746876610037	0.45
41	5	28	340	4.6038	0.015327200255570609	0.45
42	5	29	407	5.8178399999999995	0.2756907553773362	0.45
43	5	30	414	6.13664	0.29702502331472874	0.45
44	5	31	142	4.7695	0.00994121718944394	0.45
45	5	31	429	6.715879999999999	0.03366336108847805	0.45
46	5	32	201	7.640300000000001	0.20885316980869476	0.45
47	5	32	226	4.8728	0.07547883432496424	0.45
48	5	33	343	6.70476	0.1143897318756533	0.45
49	5	33	366	8.873579999999999	0.2924411165263028	0.45
50	5	33	392	5.69784	0.09507432929436507	0.45
51	5	34	419	6.77922	0.1392636007114107	0.45
52	5	35	122	6.05036	0.08576539828068276	0.45
53	5	35	389	6.87468	0.3453444255460355	0.45
54	5	36	5	6.39576	0.12639156094931836	0.45
55	5	36	441	5.9027	0.02666316128087576	0.45
