Brain network by Wahbi
375.0	375.0	375.0	box dimensions in microns
25	25	25	number of tissue points in x,y,z directions
100.	outer bound distance
100.	max. segment length
5	nodsegm, max. allowed number of segments per node
577	total number of segments
name	type	from	to	diam.	rel. flow	hem.
1	5	1	264	6.2077800000000005	1.598726755316939	0.45
2	5	2	278	6.39576	0.823146065188317	0.45
3	5	2	367	6.6022	0.16856856812317478	0.45
4	5	3	256	7.31922	1.24294953580559	0.45
5	5	4	59	6.09054	2.920683651490631	0.45
6	5	4	95	5.82808	0.17721274154146163	0.45
7	5	5	442	5.8167	3.1430648956484495	0.45
8	5	6	108	4.791060000000001	0.2686568747086246	0.45
9	5	6	121	7.398680000000001	0.642346412908243	0.45
10	5	7	227	5.14978	1.1513999319064294	0.45
11	5	8	273	7.69926	1.9295350957498674	0.45
12	5	8	400	5.5953800000000005	0.09774814766161471	0.45
13	5	9	4	7.82426	3.0978963930321366	0.45
14	5	10	371	6.89162	3.2331595334369565	0.45
15	5	11	214	7.21652	3.012257312470113	0.45
16	5	12	160	5.1081	0.2474493228792618	0.45
17	5	13	259	7.48156	0.14968971468748446	0.45
18	5	13	382	4.76156	0.2858055991826689	0.45
19	5	14	86	7.52184	0.06794006230447067	0.45
20	5	14	192	7.0099	0.18238899443103176	0.45
21	5	15	265	7.5397	0.7367571474819362	0.45
22	5	15	323	6.4431199999999995	0.7475614872122716	0.45
23	5	16	329	7.840280000000001	1.4341635347307145	0.45
24	5	17	110	8.70016	0.4586747476873309	0.45
25	5	17	412	6.160679999999999	0.7330541406284639	0.45
26	5	18	142	8.137599999999999	0.26464259954875996	0.45
27	5	18	370	4.65244	0.021162999633903654	0.45
28	5	19	85	7.9539800000000005	0.008136792701946146	0.45
29	5	20	18	4.76156	0.2858055991826711	0.45
30	5	21	100	7.39702	1.5086377338687373	0.45
31	5	22	334	7.04058	2.914363533142139	0.45
32	5	23	314	7.341760000000001	0.15960742580575643	0.45
33	5	24	104	7.35796	5.451303818081169	0.45
34	5	25	277	7.37618	0.11896379144937268	0.45
35	5	25	414	7.1303	0.10294177275373396	0.45
36	5	26	416	5.7412600000000005	0.9917146333114856	0.45
37	5	27	239	3.76072	0.03350162313457947	0.45
38	5	28	76	7.37304	1.7559820648085183	0.45
39	5	29	70	6.13664	1.422216031881158	0.45
40	5	29	257	4.7695	0.15810463033821118	0.45
41	5	30	331	6.13664	1.4222160318811525	0.45
42	5	31	141	6.715879999999999	0.6593484889401907	0.45
43	5	32	202	4.8728	0.4478278801995152	0.45
44	5	32	203	8.06388	1.2700504038403995	0.45
45	5	33	113	6.70476	1.365632601731981	0.45
46	5	34	164	7.61396	2.4870782191925076	0.45
47	5	34	253	6.77922	0.4258112993528649	0.45
48	5	35	370	6.87468	0.6108282560953548	0.45
49	5	36	305	5.4557199999999995	0.00037373527771876144	0.45
50	5	37	248	5.9027	0.8624440940849613	0.45
51	5	37	314	6.0567400000000005	0.3288225556479809	0.45
52	5	38	139	9.246799999999999	2.533745854836828	0.45
53	5	39	20	4.76156	0.28580559918267057	0.45
54	5	40	34	7.16694	2.912889518545385	0.45
55	5	40	304	4.88524	0.5843422597666885	0.45
56	5	41	353	8.83768	3.98201170932973	0.45
57	5	42	150	5.12564	0.5205839286890505	0.45
58	5	43	204	6.1814800000000005	0.05886362176053532	0.45
59	5	43	251	4.32622	0.18861391261598812	0.45
60	5	44	372	6.10656	2.8605526682829203	0.45
61	5	44	423	5.11598	0.3726068651540742	0.45
62	5	45	66	7.42762	0.09909195310991138	0.45
63	5	46	89	7.06668	0.7919201959962314	0.45
64	5	46	396	6.116619999999999	0.3876889013760655	0.45
65	5	47	232	6.27958	1.053580583955607	0.45
66	5	48	119	6.41388	0.4876066776210384	0.45
67	5	49	77	6.62086	0.27278232779696526	0.45
68	5	50	169	5.278560000000001	1.7316930916392705	0.45
69	5	50	170	4.89358	0.59450020304201	0.45
70	5	51	101	9.3134	1.5004296384904696	0.45
71	5	52	327	4.13226	0.1728410343079795	0.45
72	5	53	322	6.25162	1.5780937777394428	0.45
73	5	54	78	5.87602	0.08018972580861572	0.45
74	5	54	172	7.80002	0.45808263019411033	0.45
75	5	55	114	6.47218	1.1627999019443722	0.45
76	5	56	249	7.65904	0.10765016470861749	0.45
77	5	57	21	7.39702	1.508637733868704	0.45
78	5	58	327	5.27948	0.5619160399891769	0.45
79	5	58	409	5.33022	0.3351439686878611	0.45
80	5	59	262	9.6419	3.725494274889561	0.45
81	5	60	310	6.818420000000001	0.860244564135199	0.45
82	5	61	438	4.85198	2.283422852728859	0.45
83	5	62	368	6.6022	0.16856856812316806	0.45
84	5	63	376	6.70168	1.272607034908493	0.45
85	5	64	133	5.566339999999999	0.6206493124787854	0.45
86	5	65	312	5.3200400000000005	0.5470881553252781	0.45
87	5	65	386	7.84262	0.31703040470579097	0.45
88	5	66	98	5.82544	1.3564143394911161	0.45
89	5	67	369	5.8845600000000005	0.6319912557292455	0.45
